symbol,entry_date,exit_date,entry_price,exit_price,shares,return_pct,pnl,exit_reason
JPM,2015-04-28,2015-05-08,62.4900016784668,65.61450176239013,78.30752168397053,0.050000000000000044,244.67185807339447,TP
META,2015-05-08,2015-05-12,79.0999984741211,77.51799850463867,300.80796916375687,-0.020000000000000018,-475.87819803713353,SL
JPM,2015-04-27,2015-05-14,62.70000076293945,65.83500080108642,79.63800901481127,0.050000000000000044,249.66516129938208,TP
AMZN,2015-05-14,2015-05-19,21.47249984741211,21.043049850463866,122.08565431469584,-0.020000000000000018,-52.429683872870385,SL
BRK-B,2015-04-23,2015-05-21,141.9499969482422,145.60000610351562,200.28219415800442,0.025713344372978675,731.0318423149683,TIME
JNJ,2015-04-23,2015-05-21,100.5,102.91000366210938,282.8861378061291,0.023980135941386926,681.7566280727485,TIME
MSFT,2015-05-19,2015-05-26,47.560001373291016,46.60880134582519,27.008562190805424,-0.020000000000000018,-25.69054509770652,SL
NVDA,2015-05-21,2015-05-26,0.5262500047683716,0.5157250046730042,55366.17733150276,-0.019999999999999907,-582.7290216941942,SL
MSFT,2015-05-12,2015-06-05,46.849998474121094,45.91299850463867,248.85840409044906,-0.020000000000000018,-233.18031703819491,SL
MSFT,2015-05-26,2015-06-05,46.83000183105469,45.89340179443359,318.30618841694616,-0.020000000000000018,-298.12558772803266,SL
AAPL,2015-05-08,2015-06-08,31.670000076293945,32.224998474121094,751.3075416651852,0.017524420476480618,416.97448189963137,TIME
TSLA,2015-05-21,2015-06-08,16.20199966430664,17.012099647521975,1798.3243851620412,0.050000000000000044,1456.8225542354958,TP
TSLA,2015-06-05,2015-06-08,16.399999618530273,17.219999599456788,793.7192054605135,0.050000000000000044,650.8497333386292,TP
AVGO,2015-06-05,2015-06-08,14.097000122070312,13.815060119628907,923.3875685645432,-0.020000000000000018,-260.3398933354511,SL
GOOGL,2015-05-12,2015-06-10,27.140499114990234,27.28499984741211,429.5800089199629,0.005324173730543613,62.074625922730235,TIME
GOOGL,2015-05-14,2015-06-12,27.19849967956543,27.357500076293945,96.38341175168084,0.005845925275355324,15.32500070656513,TIME
MSFT,2015-06-08,2015-06-15,46.29999923706055,45.37399925231934,877.1993362284006,-0.020000000000000018,-812.2865719624989,SL
TSLA,2015-06-10,2015-06-15,16.793333053588867,16.45746639251709,348.9804686309009,-0.019999999999999907,-117.2109047783244,SL
AMZN,2015-05-19,2015-06-17,21.243499755859375,21.417999267578125,60.466837839703125,0.008214254417783451,10.551433678205031,TIME
NVDA,2015-06-15,2015-06-18,0.5249999761581421,0.5512499749660492,43376.55088443382,0.050000000000000044,1138.6344090075106,TP
AMZN,2015-05-26,2015-06-23,21.309999465942383,21.779499053955078,699.4969385252602,0.022031891120553482,328.41352445375134,TIME
AMZN,2015-06-08,2015-06-23,21.2810001373291,22.345050144195557,1908.47837676967,0.050000000000000044,2030.7164299062497,TP
AVGO,2015-06-23,2015-06-24,14.395999908447266,14.10807991027832,1340.1810296142055,-0.020000000000000018,-385.8649195925773,SL
AVGO,2015-06-24,2015-06-25,14.206000328063965,13.921880321502686,443.64776909760565,-0.020000000000000018,-126.04920706690861,SL
AVGO,2015-06-12,2015-06-26,14.128999710083008,13.846419715881348,93.31195585163573,-0.020000000000000018,-26.36809194350076,SL
AVGO,2015-06-15,2015-06-26,13.916000366210938,13.637680358886719,1636.4391765498897,-0.020000000000000018,-455.4537636030033,SL
AVGO,2015-06-17,2015-06-26,14.149999618530273,13.866999626159668,45.762499062810704,-0.020000000000000018,-12.950786885635269,SL
AVGO,2015-06-18,2015-06-26,14.072999954223633,13.791539955139159,849.5460337858298,-0.02000000000000013,-239.11322589157794,SL
MSFT,2015-06-23,2015-06-26,46.130001068115234,45.20740104675293,418.23640869074757,-0.020000000000000018,-385.86491959257813,SL
NVDA,2015-06-24,2015-06-26,0.5297499895095825,0.5191549897193909,11897.046678905934,-0.019999999999999907,-126.04920706690838,SL
AVGO,2015-06-25,2015-06-26,14.012999534606934,13.732739543914795,220.38147974761108,-0.020000000000000018,-61.76411146278531,SL
MSFT,2015-06-10,2015-06-29,45.790000915527344,44.874200897216795,127.98744533173694,-0.020000000000000018,-117.21090477832502,SL
AAPL,2015-06-17,2015-06-29,31.93000030517578,31.291400299072265,20.27996674264982,-0.020000000000000018,-12.95078688563528,SL
AAPL,2015-06-18,2015-06-29,31.8075008392334,31.17135082244873,375.8755318441107,-0.020000000000000018,-239.11322589157723,SL
JNJ,2015-06-23,2015-06-29,100.0999984741211,98.09799850463867,192.73972301424917,-0.020000000000000018,-385.86491959257813,SL
AAPL,2015-06-24,2015-06-29,31.802499771118164,31.1664497756958,198.17499878009872,-0.020000000000000018,-126.04920706690895,SL
NVDA,2015-06-25,2015-06-29,0.5252500176429749,0.5147450172901153,5879.49637202752,-0.020000000000000018,-61.76411146278528,SL
AAPL,2015-06-26,2015-06-29,31.917499542236328,31.2791495513916,1003.6914253115118,-0.020000000000000018,-640.7064121585346,SL
AVGO,2015-06-26,2015-06-29,13.885000228881836,13.607300224304199,2307.189058685851,-0.020000000000000018,-640.7064121585353,SL
NVDA,2015-06-29,2015-06-30,0.512499988079071,0.5022499883174896,106335.54688291311,-0.02000000000000013,-1089.939330197495,SL
JNJ,2015-06-12,2015-07-06,98.87999725341797,96.9023973083496,13.33338019615961,-0.020000000000000018,-26.36809194350084,SL
AVGO,2015-06-29,2015-07-07,13.28499984741211,13.019299850463867,4102.142802846201,-0.020000000000000018,-1089.9393301974917,SL
NVDA,2015-06-30,2015-07-07,0.5059999823570251,0.49587998270988465,52773.74411249868,-0.020000000000000018,-534.0702717967696,SL
AVGO,2015-06-30,2015-07-07,13.380000114440918,13.1124001121521,1995.7782781345136,-0.020000000000000018,-534.0702717967688,SL
NVDA,2015-07-06,2015-07-07,0.5062500238418579,0.49612502336502073,1276.085377168441,-0.020000000000000018,-12.920365052315413,SL
NVDA,2015-07-07,2015-07-08,0.5012500286102295,0.49122502803802487,106113.72132812772,-0.020000000000000018,-1063.7901170332423,SL
AVGO,2015-07-07,2015-07-08,13.395000457763672,13.127100448608399,3970.8476322472675,-0.020000000000000018,-1063.790117033237,SL
AVGO,2015-07-08,2015-07-09,13.010000228881836,12.749800224304199,2671.0589196819574,-0.020000000000000018,-695.0095431283838,SL
AVGO,2015-07-09,2015-07-10,13.017999649047852,12.757639656066894,1308.0146155857976,-0.020000000000000018,-340.5546761329078,SL
AVGO,2015-07-10,2015-07-15,12.66100025177002,13.294050264358521,658.9992417139232,0.050000000000000044,417.17947826281215,TP
MSFT,2015-07-06,2015-07-16,43.959999084472656,46.15799903869629,14.695592949726722,0.050000000000000044,32.300912630788474,TP
MSFT,2015-07-08,2015-07-16,44.439998626708984,46.66199855804444,781.9639565770299,0.050000000000000044,1737.5238578209598,TP
TSLA,2015-07-09,2015-07-17,17.27199935913086,18.1355993270874,985.8577141298726,0.050000000000000044,851.386690332268,TP
META,2015-07-10,2015-07-17,87.3499984741211,91.71749839782716,95.51905793940183,0.050000000000000044,417.17947826281255,TP
TSLA,2015-07-15,2015-07-20,17.78266716003418,18.67180051803589,246.32888207030373,0.050000000000000044,219.01922608797665,TP
TSLA,2015-07-16,2015-07-20,17.614667892456055,18.49540128707886,703.3214289818111,0.050000000000000044,619.4386696581124,TP
TSLA,2015-07-17,2015-07-20,18.166667938232422,19.075001335144044,733.2079176840144,0.050000000000000044,665.9972385124181,TP
NVDA,2015-07-20,2015-07-21,0.5017499923706055,0.49171499252319334,31483.36651701708,-0.020000000000000018,-315.9355781942865,SL
NVDA,2015-07-08,2015-07-22,0.492000013589859,0.4821600133180618,70631.04917998605,-0.020000000000000018,-695.0095431283848,SL
NVDA,2015-07-16,2015-07-22,0.49674999713897705,0.4868149971961975,24939.654684479403,-0.020000000000000018,-247.77546786324527,SL
AVGO,2015-07-16,2015-07-22,13.36299991607666,13.095739917755127,927.095223450359,-0.020000000000000018,-247.77546786324433,SL
AVGO,2015-07-20,2015-07-22,13.454999923706055,13.185899925231933,1174.0452619313892,-0.020000000000000018,-315.93557819428673,SL
NVDA,2015-07-21,2015-07-22,0.49149999022483826,0.4816699904203415,15748.569317812446,-0.020000000000000018,-154.80843331520035,SL
AVGO,2015-07-21,2015-07-22,13.510000228881836,13.239800224304199,572.9401580032871,-0.020000000000000018,-154.8084333152002,SL
AVGO,2015-07-22,2015-07-23,12.704000473022461,13.339200496673584,2334.947784079819,0.050000000000000044,1483.1588876716385,TP
AVGO,2015-07-23,2015-07-24,13.118000030517578,12.855640029907226,791.4401730102632,-0.020000000000000018,-207.64224427402968,SL
JNJ,2015-07-17,2015-07-27,100.88999938964844,98.87219940185547,132.02443107175793,-0.020000000000000018,-266.3988954049669,SL
NVDA,2015-07-22,2015-07-27,0.49125000834465027,0.48142500817775724,60383.05801436594,-0.020000000000000018,-593.2635550686567,SL
JPM,2015-07-22,2015-07-27,69.27999877929688,67.89439880371094,428.1636587195942,-0.019999999999999907,-593.2635550686534,SL
META,2015-07-23,2015-07-27,96.95999908447266,95.0207991027832,107.07624083882732,-0.020000000000000018,-207.64224427402965,SL
NVDA,2015-07-24,2015-07-27,0.4947499930858612,0.484854993224144,10282.435686322202,-0.020000000000000018,-101.74469969427433,SL
TSLA,2015-07-24,2015-07-27,17.825332641601562,17.46882598876953,285.3935512452039,-0.020000000000000018,-101.74469969427452,SL
AVGO,2015-07-27,2015-07-28,12.734999656677246,12.4802996635437,3586.1337759497683,-0.020000000000000018,-913.388248110382,SL
NVDA,2015-07-27,2015-07-30,0.48124998807907104,0.5053124874830246,94897.48267383921,0.050000000000000044,2283.4706202759485,TP
TSLA,2015-07-28,2015-07-31,17.049999237060547,17.902499198913574,1312.4934357804882,0.050000000000000044,1118.900603935215,TP
AAPL,2015-07-30,2015-08-03,30.579999923706055,29.96839992523193,784.0562973419297,-0.020000000000000018,-479.5288302579507,SL
TSLA,2015-07-30,2015-08-03,17.512666702270508,17.162413368225096,1369.0914079800839,-0.02000000000000013,-479.52883025795194,SL
AAPL,2015-07-31,2015-08-03,30.649999618530273,30.036999626159666,383.31016272564375,-0.020000000000000018,-234.96912682639586,SL
AVGO,2015-07-31,2015-08-03,12.833999633789062,12.57731964111328,915.41660250548,-0.020000000000000018,-234.96912682639555,SL
NVDA,2015-07-23,2015-08-04,0.48625001311302185,0.510562513768673,21351.387010221624,0.050000000000000044,519.1056106850749,TP
AVGO,2015-07-28,2015-08-04,12.557999610900879,12.306839618682861,1781.9726685832375,-0.020000000000000018,-447.5602415740857,SL
AVGO,2015-08-03,2015-08-04,12.642000198364258,12.389160194396972,2769.37188322959,-0.020000000000000018,-700.2079979426599,SL
TSLA,2015-08-04,2015-08-06,17.333999633789062,16.98731964111328,1936.7100201683324,-0.020000000000000018,-671.4186156070703,SL
AMZN,2015-08-04,2015-08-07,26.484500885009766,25.95481086730957,1267.5689425340327,-0.02000000000000013,-671.4186156070722,SL
AMZN,2015-08-06,2015-08-07,26.96500015258789,26.425700149536134,610.0410157347796,-0.020000000000000018,-328.9951216474636,SL
TSLA,2015-08-07,2015-08-10,16.238666534423828,15.913893203735352,1006.2458642885003,-0.020000000000000018,-326.8018208364806,SL
GOOGL,2015-08-03,2015-08-11,32.882999420166016,34.52714939117432,1064.6960591941074,0.050000000000000044,1750.519994856647,TP
GOOGL,2015-08-10,2015-08-11,33.35449981689453,35.022224807739256,240.0469098456786,0.050000000000000044,400.33223052468895,TP
BRK-B,2015-07-15,2015-08-12,141.3699951171875,141.91000366210938,30.98524915508725,0.003819824316144693,16.73229931028042,TIME
JPM,2015-08-06,2015-08-12,68.75,67.375,239.2691793799739,-0.020000000000000018,-328.99512164746415,SL
AMZN,2015-08-07,2015-08-12,26.45800018310547,25.92884017944336,617.5860204377002,-0.020000000000000018,-326.8018208364813,SL
AMZN,2015-08-10,2015-08-12,26.426000595092773,25.897480583190916,302.98359305950345,-0.02000000000000013,-160.13289220987633,SL
GOOGL,2015-08-11,2015-08-12,34.979000091552734,34.27942008972168,645.6430517565857,-0.019999999999999907,-451.67896733007814,SL
AMZN,2015-08-11,2015-08-12,26.1825008392334,25.65885082244873,862.5588711015291,-0.020000000000000018,-451.67896733007984,SL
TSLA,2015-08-12,2015-08-14,15.666666984558105,16.45000033378601,2829.006884705768,0.050000000000000044,2216.0554379853734,TP
AVGO,2015-08-14,2015-08-17,12.399999618530273,12.151999626159668,1876.498614086598,-0.020000000000000018,-465.3716419769278,SL
AVGO,2015-08-12,2015-08-20,12.159000396728516,11.915820388793945,3645.1276678658887,-0.020000000000000018,-886.4221751941509,SL
META,2015-08-14,2015-08-20,93.54000091552734,91.6692008972168,248.75541876313895,-0.020000000000000018,-465.3716419769281,SL
AMZN,2015-08-17,2015-08-20,26.56450080871582,26.033210792541503,429.204573070459,-0.020000000000000018,-228.0321045686951,SL
AVGO,2015-08-17,2015-08-20,12.131999969482422,11.889359970092773,939.7960152584104,-0.020000000000000018,-228.03210456869513,SL
MSFT,2015-08-07,2015-08-21,46.38999938964844,45.462199401855464,352.2330514509602,-0.02000000000000013,-326.80182083648253,SL
AAPL,2015-08-20,2015-08-21,28.520000457763672,27.949600448608397,1553.0336933252108,-0.020000000000000018,-885.8504328911508,SL
TSLA,2015-08-20,2015-08-21,16.804000854492188,16.467920837402342,2635.8319086086435,-0.02000000000000013,-885.8504328911517,SL
AMZN,2015-08-21,2015-08-24,25.368000030517578,24.860640029907227,2026.6996121219681,-0.020000000000000018,-1028.2663164432001,SL
TSLA,2015-08-21,2015-08-24,15.733332633972168,15.418665981292724,3267.7956424277177,-0.020000000000000018,-1028.2663164432022,SL
AAPL,2015-08-24,2015-08-25,23.717500686645508,24.903375720977785,2124.3827573318845,0.050000000000000044,2519.2524752858453,TP
TSLA,2015-08-24,2015-08-25,13.519332885742188,14.195299530029297,3726.8887401133625,0.050000000000000044,2519.252475285844,TP
TSLA,2015-08-25,2015-08-26,15.368000030517578,15.060640029907226,3442.497519257289,-0.020000000000000018,-1058.086039620055,SL
META,2015-08-25,2015-08-26,86.94999694824219,85.21099700927734,608.4451275196076,-0.02000000000000013,-1058.0860396200594,SL
TSLA,2015-08-26,2015-08-27,15.195332527160645,15.955099153518677,3411.9829788990132,0.050000000000000044,2592.310797069135,TP
AVGO,2015-08-26,2015-08-27,11.260000228881836,11.823000240325928,4604.459581483613,0.050000000000000044,2592.3107970691353,TP
TSLA,2015-08-27,2015-08-28,15.399999618530273,16.169999599456787,3534.9693562945176,0.050000000000000044,2721.9263369225887,TP
GOOGL,2015-08-28,2015-08-31,33.28799819946289,32.62223823547363,858.5745038326858,-0.020000000000000018,-571.6045307537453,SL
META,2015-08-27,2015-09-01,89.0999984741211,87.31799850463867,610.9823532069232,-0.020000000000000018,-1088.770534769039,SL
META,2015-08-28,2015-09-01,89.87999725341797,88.08239730834961,317.98205842290827,-0.019999999999999907,-571.6045307537427,SL
MSFT,2015-08-31,2015-09-01,43.560001373291016,42.6888013458252,321.49473282738506,-0.019999999999999907,-280.0862200693337,SL
GOOGL,2015-08-31,2015-09-01,32.71699905395508,32.062659072875974,428.04387347297904,-0.02000000000000013,-280.0862200693357,SL
