symbol,entry_date,exit_date,entry_price,exit_price,shares,return_pct,pnl,exit_reason
NVDA,2016-08-15,2016-08-17,1.5777499675750732,1.5461949682235718,9.684367804658604e-12,-0.020000000000000018,-3.055902197957034e-13,SL
MSFT,2016-07-21,2016-08-18,55.97999954223633,57.41999816894531,2121.760316239529,0.025723448347342748,3055.331941590542,TIME
AAPL,2016-09-14,2016-09-15,27.1825008392334,28.54162588119507,4481.981779158863,0.050000000000000044,6091.5736736707395,TP
AAPL,2016-09-16,2016-09-20,28.780000686645508,28.2044006729126,5.056259513961454e-13,-0.020000000000000018,-2.9103830456733674e-13,SL
AAPL,2016-09-15,2016-09-23,28.46500015258789,27.895700149536133,4494.04695103981,-0.020000000000000018,-2558.460942941708,SL
MSFT,2016-10-24,2016-11-04,59.939998626708984,58.7411986541748,2091.501319258986,-0.020000000000000018,-2507.2917240828783,SL
NVDA,2016-11-14,2016-11-15,2.2022500038146973,2.158205003738403,55787.16960710618,-0.02000000000000013,-2457.145889601229,SL
MSFT,2017-01-30,2017-01-31,65.69000244140625,64.37620239257812,1832.8534649980152,-0.020000000000000018,-2408.0029718091955,SL
AAPL,2017-02-02,2017-02-14,31.9950008392334,33.59475088119507,3687.830677408959,0.050000000000000044,5899.607280932516,TP
GOOGL,2017-05-01,2017-05-23,46.20750045776367,48.51787548065186,2681.2043861326597,0.050000000000000044,6194.587644979153,TP
AMZN,2017-06-19,2017-06-20,50.849998474121094,49.832998504638674,2558.236862303277,-0.019999999999999907,-2601.7268108912344,SL
AAPL,2017-08-03,2017-08-31,39.26250076293945,40.90999984741211,3246.981502869671,0.041961134733113026,5349.399053277432,TIME
NVDA,2017-09-18,2017-09-21,4.628499984741211,4.535929985046387,28699.149449035853,-0.019999999999999907,-2656.6802557389556,SL
AAPL,2017-10-30,2017-11-03,40.97249984741211,43.021124839782715,794.2969858808324,0.050000000000000044,1627.2166566401152,TP
AAPL,2017-11-06,2017-11-15,43.092498779296875,42.230648803710935,792.9813948468361,-0.020000000000000018,-683.4309957888506,SL
AMZN,2017-10-30,2017-11-22,54.7504997253418,57.48802471160889,594.4116180868181,0.050000000000000044,1627.2166566401154,TP
MSFT,2017-10-30,2017-11-28,83.69999694824219,84.06999969482422,388.8211985590255,0.004420582557617347,143.86491139615677,TIME
GOOGL,2017-10-30,2017-11-28,51.45800018310547,53.699501037597656,632.4445764895302,0.04355981278938459,1417.6250586202316,TIME
MSFT,2017-12-18,2017-12-19,87.12000274658203,85.3776026916504,1541.6646072590524,-0.019999999999999907,-2686.196496374332,SL
AMZN,2018-02-05,2018-02-06,70.13099670410156,68.72837677001954,1876.8252913571482,-0.019999999999999907,-2632.4725664468415,SL
MSFT,2018-02-07,2018-02-08,90.48999786376953,88.68019790649414,1425.4741827940895,-0.020000000000000018,-2579.8231151179116,SL
AMZN,2018-04-30,2018-05-03,79.125,77.5425,1597.6155783984564,-0.019999999999999907,-2528.226652815551,SL
AAPL,2018-05-03,2018-05-07,43.970001220703125,46.16850128173828,2817.446043863932,0.050000000000000044,6194.15529939811,TP
GOOGL,2018-06-01,2018-06-18,55.64350128173828,58.425676345825195,2337.6900858330896,0.050000000000000044,6503.86306436802,TP
GOOGL,2018-07-25,2018-07-30,62.63100051879883,61.37838050842285,2180.7271673830805,-0.020000000000000018,-2731.622487034571,SL
AAPL,2018-08-02,2018-08-13,50.14500045776367,52.65225048065186,2669.2491902045776,0.050000000000000044,6692.475093234701,TP
NVDA,2018-10-01,2018-10-04,7.104000091552734,6.96192008972168,19783.498753757765,-0.019999999999999907,-2810.839539158566,SL
GOOGL,2019-02-05,2019-02-07,56.48149871826172,55.35186874389648,2438.5177543852687,-0.020000000000000018,-2754.6227483754064,SL
AMZN,2019-04-29,2019-04-30,97.44999694824219,95.50099700927734,1385.084852717682,-0.020000000000000018,-2699.530293407895,SL
AAPL,2019-05-02,2019-05-06,52.459999084472656,51.4107991027832,2521.48278088969,-0.020000000000000018,-2645.539687539738,SL
GOOGL,2019-07-29,2019-07-31,62.125,60.8825,2086.6228521440153,-0.020000000000000018,-2592.6288937889385,SL
AAPL,2019-08-01,2019-08-02,53.474998474121094,52.40549850463867,2375.6674973471518,-0.020000000000000018,-2540.7763159131605,SL
NVDA,2019-08-20,2019-08-23,4.263999938964844,4.178719940185546,29197.47684376581,-0.02000000000000013,-2489.9607895949116,SL
NVDA,2019-10-16,2019-10-18,4.875,4.7775,25027.29819285127,-0.020000000000000018,-2440.1615738030023,SL
AMZN,2019-12-27,2019-12-30,94.14600372314453,92.26308364868164,1270.0264736457716,-0.020000000000000018,-2391.358342326935,SL
MSFT,2020-01-31,2020-02-05,172.2100067138672,180.82050704956055,680.4282806208402,0.050000000000000044,5858.827938701,TP
AMZN,2020-02-03,2020-02-10,100.52999877929688,105.55649871826172,1.4475196861699027e-13,0.050000000000000044,7.275957614183429e-13,TP
GOOGL,2020-02-04,2020-02-11,72.72450256347656,76.3607276916504,2.2215169261315877e-29,0.050000000000000044,8.077935669463174e-29,TP
NVDA,2020-02-18,2020-02-19,7.140999794006348,7.498049783706666,17229.434289577806,0.050000000000000044,6151.769335636063,TP
GOOGL,2020-04-30,2020-05-04,66.56800079345703,65.2366407775879,1940.6795233221856,-0.019999999999999907,-2583.7431209671345,SL
NVDA,2020-05-18,2020-05-27,8.760499954223633,8.58528995513916,14451.619609489479,-0.020000000000000018,-2532.0682585477985,SL
AAPL,2020-08-03,2020-08-06,108.19999694824219,113.6099967956543,1146.685288061441,0.050000000000000044,6203.567233442107,TP
NVDA,2020-08-24,2020-08-25,12.883749961853027,12.626074962615967,10111.56785004443,-0.020000000000000018,-2605.4982380456872,SL
GOOGL,2020-11-02,2020-11-04,81.177001953125,85.23585205078125,1572.7288590672542,0.050000000000000044,6383.470683211923,TP
GOOGL,2021-01-21,2021-01-27,94.68250274658203,92.78885269165039,1415.8147541393512,-0.020000000000000018,-2681.0576869490096,SL
GOOGL,2021-02-04,2021-02-23,103.03099822998047,100.97037826538086,1275.0708904834648,-0.020000000000000018,-2627.4365332100306,SL
NVDA,2021-04-13,2021-04-15,15.231499671936035,15.993074655532837,8452.509135689532,0.050000000000000044,6437.219506364572,TP
NVDA,2021-04-14,2021-04-19,15.625,15.3125,9.313225746154785e-13,-0.020000000000000018,-2.9103830456733704e-13,SL
GOOGL,2021-04-29,2021-05-03,119.46150207519531,117.0722720336914,1131.5914104994733,-0.020000000000000018,-2703.6321926731216,SL
NVDA,2021-05-24,2021-05-28,15.212499618530273,15.973124599456789,8708.495037831397,0.050000000000000044,6623.898872049158,TP
AMZN,2021-07-07,2021-07-08,185.86900329589844,182.15162322998046,748.3866263143706,-0.020000000000000018,-2782.037526260649,SL
GOOGL,2021-07-29,2021-08-03,136.14999389648438,133.4269940185547,1001.2474836423141,-0.019999999999999907,-2726.396775735421,SL
NVDA,2021-08-20,2021-08-23,19.990999221801758,20.990549182891847,6682.6795663791445,0.050000000000000044,6679.672100551808,TP
NVDA,2021-08-23,2021-08-25,20.97100067138672,22.019550704956057,6688.908951444526,0.050000000000000044,7013.655705579404,TP
NVDA,2021-10-27,2021-10-29,24.474000930786133,25.69770097732544,6018.091207633053,0.050000000000000044,7364.338490858359,TP
NVDA,2021-11-05,2021-11-09,30.187000274658203,31.696350288391116,5123.102888691268,0.050000000000000044,7732.555415401292,TP
AAPL,2021-11-19,2021-11-22,157.64999389648438,165.5324935913086,1030.0264510638083,0.050000000000000044,8119.183186171342,TP
AAPL,2021-12-01,2021-12-02,167.47999572753906,164.13039581298827,1018.0490282969482,-0.02000000000000013,-3410.0569381919763,SL
GOOGL,2022-02-03,2022-02-04,145.70550537109375,142.79139526367186,1146.7843273721312,-0.02000000000000013,-3341.8557994281423,SL
AMZN,2022-08-01,2022-08-04,134.9600067138672,141.70800704956056,1213.329327399571,0.050000000000000044,8187.546708598923,TP
GOOGL,2023-01-23,2023-01-25,97.94999694824219,95.99099700927734,1755.3699462740267,-0.02000000000000013,-3438.7696176115523,SL
AMZN,2023-02-03,2023-02-06,105.26000213623047,103.15480209350586,800.3976241843901,-0.019999999999999907,-1684.9971126296498,SL
GOOGL,2023-02-03,2023-02-07,102.93000030517578,108.07650032043458,818.5160340201246,0.050000000000000044,4212.492781574139,TP
AAPL,2023-02-06,2023-02-10,152.57000732421875,149.51860717773437,541.1604807975048,-0.020000000000000018,-1651.2971703770652,SL
NVDA,2023-02-24,2023-03-01,23.225000381469727,22.760500373840333,7292.826995889778,-0.019999999999999907,-3387.518195230647,SL
MSFT,2023-04-27,2023-05-05,295.9700012207031,310.7685012817383,560.8284315359568,0.050000000000000044,8299.419578315108,TP
AAPL,2023-05-08,2023-06-02,172.47999572753906,181.10399551391603,1010.4813048577179,0.050000000000000044,8714.390557230881,TP
MSFT,2023-07-19,2023-07-20,361.75,354.515,505.88030878188846,-0.020000000000000018,-3660.04403403697,SL
AMZN,2023-08-07,2023-08-09,140.99000549316406,138.17020538330078,1272.020360879457,-0.020000000000000018,-3586.843153356222,SL
MSFT,2023-10-26,2023-10-27,340.5400085449219,333.7292083740234,516.1076822233956,-0.020000000000000018,-3515.1062902891113,SL
GOOGL,2023-12-08,2023-12-11,134.1999969482422,131.51599700927733,1283.459106862684,-0.02000000000000013,-3444.804164483337,SL
AMZN,2024-02-05,2024-02-13,170.1999969482422,166.79599700927733,991.7473976865766,-0.02000000000000013,-3375.908081193664,SL
GOOGL,2024-04-29,2024-04-30,169.05999755859375,165.67879760742187,978.4662153514868,-0.020000000000000018,-3308.389919569781,SL
AAPL,2024-05-06,2024-05-20,182.35000610351562,191.4675064086914,889.0106971912716,0.050000000000000044,8105.5553029459525,TP
NVDA,2024-05-24,2024-05-28,104.4489974975586,109.67144737243653,1629.6629497649672,0.050000000000000044,8510.833068093265,TP
AAPL,2024-06-12,2024-06-17,207.3699951171875,217.73849487304688,861.8773141647471,0.050000000000000044,8936.374721497914,TP
GOOGL,2024-10-31,2024-11-01,173.1300048828125,169.66740478515624,1083.9476916695135,-0.02000000000000013,-3753.277383029139,SL
AMZN,2024-11-04,2024-11-06,196.4499969482422,206.27249679565432,936.1699904575777,0.050000000000000044,9195.529588421374,TP
AMZN,2024-11-07,2024-11-15,207.44000244140625,203.29120239257813,930.9010754152561,-0.020000000000000018,-3862.122427136965,SL
GOOGL,2024-12-11,2024-12-12,185.30999755859375,194.57549743652345,1021.2292991362963,0.050000000000000044,9462.199946485585,TP
GOOGL,2024-12-12,2024-12-13,195.0,191.1,1019.0061480830617,-0.020000000000000018,-3974.1239775239465,SL
MSFT,2025-05-02,2025-05-14,431.739990234375,453.3269897460938,451.04016144754286,0.050000000000000044,9736.603744933664,TP
GOOGL,2025-06-30,2025-07-01,180.77999877929688,177.16439880371092,565.5179777195095,-0.02000000000000013,-2044.6867864360752,SL
AMZN,2025-06-30,2025-07-01,223.52000427246094,219.0496041870117,457.3833991036626,-0.020000000000000018,-2044.6867864360715,SL
MSFT,2025-08-01,2025-08-06,535.0,524.3,374.54075714156,-0.02000000000000013,-4007.586101414709,SL
AAPL,2025-08-07,2025-08-08,218.8800048828125,229.82400512695312,897.1660936980358,0.050000000000000044,9818.585948465994,TP
AAPL,2025-08-11,2025-09-04,227.9199981689453,239.31599807739258,904.6608747554817,0.050000000000000044,10309.515245889294,TP
GOOGL,2025-09-04,2025-09-10,229.64999389648438,241.13249359130862,942.7381925438382,0.050000000000000044,10824.991008183779,TP
AAPL,2025-09-22,2025-10-20,248.3000030517578,260.7150032043457,915.5248021663268,0.050000000000000044,11366.240558592935,TP
GOOGL,2025-10-31,2025-11-04,283.2099914550781,277.54579162597656,842.8058999758568,-0.020000000000000018,-4773.821034609037,SL
GOOGL,2025-11-25,2025-11-26,326.2099914550781,319.68579162597655,717.0756163918885,-0.020000000000000018,-4678.344613916866,SL
GOOGL,2026-05-01,2026-05-08,381.6300048828125,400.7115051269531,600.6836023082582,0.050000000000000044,11461.944304096292,TP
MSFT,2026-06-01,2026-06-02,464.8399963378906,455.5431964111328,517.8143711434367,-0.020000000000000018,-4814.01660772046,SL
MSFT,2026-07-31,2026-08-03,450.0,472.5,524.1929195073373,0.050000000000000044,11794.340688915088,TP
AMZN,2026-08-03,2026-08-05,278.2900085449219,272.7242083740234,890.0109485146533,-0.020000000000000018,-4953.6230893443535,SL
