fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2007-12-31,2010-02-26,766529000,5066174000,4.01,,,1740420000.0,1908803000.0,0.15130333067912788,,-168383000.0,,
2008-12-31,2010-02-26,1739986000,6278945000,9.06,,,3039912000.0,2179011000.0,0.277114387847003,,860901000.0,,
2009-12-31,2010-02-26,837621000,7346026000,4.35,,,1864633000.0,1978598000.0,0.1140236911766988,,-113965000.0,,
2010-12-31,2011-02-28,798081000,8199550000,4.13,,,3128558000.0,2316372000.0,0.09733229262581483,,812186000.0,,
2011-12-31,2012-02-28,872702000,8778397000,4.49,,,2145385000.0,2623407000.0,0.09941473369226751,,-478022000.0,,
2012-12-31,2013-02-28,970876000,8942035000,4.99,,,3056281000.0,,0.10857439050506959,,,,
2013-12-31,2014-02-28,1123473000,8595730000,5.94,,,3638487000.0,,0.130701290059134,,,,
2014-12-31,2015-02-27,905611000,8573434000,5.03,,,,,0.10562990279041047,,,,
2015-12-31,2016-02-26,-2270833000,5306728000,-13.03,,,,,-0.4279158456962558,,,,
2016-12-31,2017-02-24,-275970000,4916679000,-1.6,,,600795000.0,,-0.05612935072637445,,,,
2017-12-31,2018-02-26,-311789000,4620191000,-1.81,,,1128075000.0,,-0.0674840066135794,,,,
2018-12-31,2019-02-28,411094000,4829299000,2.36,,5854945000.0,1219396000.0,,0.08512498397800591,,,,1.2123798919884645
2019-12-31,2020-02-27,1149732000,5467460000,6.98,,5913893000.0,1489105000.0,,0.21028631210836476,,,,1.081652723568165
2020-12-31,2021-02-26,-1148777000,4214337000,-7.48,,6226705000.0,802708000.0,,-0.2725878352870214,,,,1.4775052398514879
2021-12-31,2022-02-25,-73664000,4157311000,-0.48,,5984144000.0,1422163000.0,,-0.017719145861351242,,,,1.4394265908901211
2022-12-31,2023-02-27,965047000,4994774000,6.13,,5160059000.0,,,0.19321134449726854,,,,1.0330915873270743
2023-12-31,2024-02-23,661559000,5362794000,4.22,,4217044000.0,,,0.12336088240570121,,,,0.7863520396271049
2024-12-31,2025-02-27,407171000,5194250000,2.7,,4325636000.0,,,0.07838879530249795,,,,0.8327739327140589
2025-12-31,2026-02-25,104234000,5118380000,0.72,,4595929000.0,,,0.020364646626471656,,,,0.8979264923667254
