fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2016-12-31,2019-03-25,-7883000,2528000,,,-3.118275316455696,
2017-12-31,2019-03-25,-7809000,-4852000,,,1.6094394064303381,
2018-12-31,2019-03-25,-67723000,197653000,,,-0.34263583148244653,
2019-12-31,2020-03-02,-321169000,285271000,,,-1.125838238026298,
2020-12-31,2021-02-19,-271073000,373899000,,,-0.7249899036905688,
2020-05-31,2021-07-28,-102540000,1247974000,-0.47,,-0.08216517331290556,
2021-05-31,2021-07-28,-367421000,4459070000,-1.25,,-0.08239857189952166,
2022-05-31,2022-07-28,-476801000,4398805000,-0.9,,-0.10839330227186701,
2023-05-31,2023-07-26,-1452656000,3315692000,-2.35,,-0.4381154823789423,
2024-05-31,2024-07-30,-244981000,3442906000,-0.33,,-0.0711552972982707,
2025-05-31,2025-07-29,-2186738000,1511474000,-2.46,,-1.4467585945904462,
2026-05-31,2026-07-28,-121397000,1614332000,-1.09,,-0.07519952525255028,
