fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-03-30,-9891000,23227000,-2.51,,,-2527000.0,40000,-0.42584061652387306,,-2567000.0,,
2010-12-31,2012-03-30,-6870000,15989000,-1.77,,259243000.0,3047000.0,56000,-0.42967039839889926,,2991000.0,,16.21383451122647
2011-12-31,2012-03-30,-5425000,9944000,-1.42,,240976000.0,481000.0,69000,-0.545555108608206,,412000.0,,24.23330651649236
2012-12-31,2013-04-01,-3766000,23643000,0.14,,191392000.0,-960000.0,24000,-0.15928604660999027,,-984000.0,,8.095080996489447
2013-12-31,2014-03-31,-918000,22864000,-0.06,,232884000.0,-4134000.0,341000,-0.040150454863540935,,-4475000.0,,10.185619314205738
2014-12-31,2016-03-23,479000,34509000,0.0,,281079000.0,,461000,0.013880436987452548,,,,8.145092584543162
2015-12-31,2016-03-23,4477000,38312000,0.2,,312981000.0,,45000,0.1168563374399666,,,,8.169268114428899
2016-12-31,2017-03-15,1627000,39292000,0.05,,396820000.0,,47000,0.04140792018731548,,,,10.099256846177338
2017-12-31,2018-03-15,1346000,40261000,0.04,,441164000.0,3951000.0,312000,0.03343185713221231,,3639000.0,,10.957601649238716
2018-12-31,2019-03-15,4273000,45559000,1.0,,619466000.0,-11810000.0,612000,0.0937904695010865,,-12422000.0,,13.597006080028095
2019-12-31,2020-03-16,9601000,80664000,2.03,,799881000.0,-103538000.0,443000,0.11902459585440842,,-103981000.0,,9.916207973817317
2020-12-31,2021-03-23,29608000,110210000,4.47,,1366785000.0,-123465000.0,385000,0.26865075764449686,,-123850000.0,,12.401642319208783
2021-12-31,2022-03-16,18453000,125330000,2.77,,1370259000.0,253303000.0,2962000,0.1472352988111386,,250341000.0,,10.933208330008776
2022-12-31,2023-03-31,18164000,139248000,2.78,,1680926000.0,39764000.0,905000,0.1304435252211881,,38859000.0,,12.071455245317706
2023-12-31,2024-03-29,16937000,155374000,2.63,,1903241000.0,18051000.0,661000,0.10900794212673935,,17390000.0,,12.249417534465225
2024-12-31,2025-03-14,13387000,168437000,2.06,,1897086000.0,14189000.0,266000,0.07947778694704845,,13923000.0,,11.262881670891787
2025-12-31,2026-03-12,17541000,184426000,2.69,,1932895000.0,18688000.0,487000,0.09511131836075173,,18201000.0,,10.480599264745752
