fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2012-06-30,2013-09-30,960972,519329,0.78,,,-1585515.0,1724,1.850410818575508,,-1587239.0,,
2013-06-30,2013-09-30,-1787680,1710189,-0.51,,,-1293392.0,11061,-1.0453113661706397,,-1304453.0,,
2014-06-30,2014-09-29,-1160638,740584,-0.26,,,,1680,-1.5671929180214534,,,,
2015-06-30,2015-10-13,-1178793,666888,-0.19,,,,62418,-1.7676026559182352,,,,
2016-06-30,2016-09-28,-1034765,587172,-0.15,,,-876298.0,4372,-1.7622860081884013,,-880670.0,,
2017-06-30,2017-09-28,-1006457,558380,-0.12,,,-667434.0,27719,-1.802458898957699,,-695153.0,,
2018-06-30,2018-09-27,-351390,564036,-0.04,,,100657.0,4448,-0.62299214943727,,96209.0,,
2019-06-30,2019-09-26,-614871,3376891,-0.05,,,-1031693.0,140038,-0.18208198014090476,,-1171731.0,,
2020-06-30,2020-09-24,-1426150,2771761,,,,-592492.0,119150,-0.5145284892889395,,-711642.0,,
2021-06-30,2021-09-28,-102835,3431127,-0.01,,,46550.0,75924,-0.029971201882063824,,-29374.0,,
2022-06-30,2022-09-27,-928416,8971495,-0.06,,,-933371.0,113197,-0.10348509362152016,,-1046568.0,,
2023-06-30,2023-09-28,-144613,12046592,-0.03,,7693842.0,-81090.0,16784,-0.012004473962428545,,-97874.0,,0.6386737427481565
2024-06-30,2024-09-30,-2951377,10067788,-0.49,,6844786.0,-2683012.0,272435,-0.2931504914485684,,-2955447.0,,0.6798698979358723
2025-06-30,2025-09-29,-5780246,12258834,-0.85,,7531453.0,-3547400.0,227209,-0.47151678536474184,,-3774609.0,,0.6143694416614174
