fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2011-12-31,2013-02-25,-2624000,-2377000,,,762000,,,1.1039124947412704,,,,
2012-12-31,2013-02-25,-16134000,30721000,,,2093000,,849000.0,-0.52517821685492,,,,0.06812929266625435
2013-12-31,2014-02-27,-45178000,41701000,,,5844000,-18094000.0,1568000.0,-1.0833792954605406,,-19662000.0,,0.14014052420805256
2014-12-31,2015-03-16,-49520000,55325000,,,10247000,-30588000.0,2804000.0,-0.8950745594215996,,-33392000.0,,0.18521464075915048
2015-12-31,2016-02-26,-73219000,126850000,,,11763000,-50286000.0,5229000.0,-0.5772093023255814,,-55515000.0,,0.0927315727236894
2016-12-31,2017-03-02,-82260000,108218000,,,14325000,-61734000.0,2586000.0,-0.7601323254911383,,-64320000.0,,0.13237169417287328
2017-12-31,2018-03-15,-50975000,64298000,,,8555000,-45551000.0,158000.0,-0.7927929329061557,,-45709000.0,,0.13305234999533422
2018-12-31,2019-04-01,-27192000,70951000,,,10952000,-23647000.0,36000.0,-0.38325041225634593,,-23683000.0,,0.15436005130301195
2019-12-31,2020-03-11,-44568000,58547000,,,15099000,-41222000.0,397000.0,-0.7612345636838779,,-41619000.0,,0.25789536611611186
2020-12-31,2021-03-29,-36406000,33058000,-41.03,,9683000,-30435000.0,26000.0,-1.1012765442555508,,-30461000.0,,0.2929094319075564
2021-12-31,2022-03-29,-28302000,36117000,-7.47,,37121000,-25957000.0,135000.0,-0.7836199019852147,,-26092000.0,,1.027798543622117
2022-12-31,2023-03-22,-35709000,18111000,-3.09,,27978000,-31072000.0,562000.0,-1.9716746728507537,,-31634000.0,,1.5448070233559714
2023-12-31,2024-03-19,-29491000,26768000,-1.91,,24835000,-27357000.0,170000.0,-1.1017259414225942,,-27527000.0,,0.9277869097429767
2024-12-31,2025-03-27,-41843000,19126000,-1.5,,22362000,-33027000.0,435000.0,-2.187754888633274,,-33462000.0,,1.1691937676461361
2025-12-31,2026-03-30,-26262000,6668000,-6.33,,10263000,-26820000.0,0.0,-3.938512297540492,,-26820000.0,,1.5391421715656868
