fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2010-12-31,2013-02-28,24483000,319913000,1.44,,0.07653018164313423,
2011-03-31,2013-02-28,7645000,516762000,0.35,,0.014794044453733054,
2011-06-30,2013-02-28,16617000,522924000,0.61,,0.031777084241687126,
2011-09-30,2013-02-28,20528000,530663000,0.76,,0.03868368437219102,
2011-12-31,2013-02-28,64439000,546017000,2.41,,0.1180164720146076,
2012-03-31,2013-02-28,19058000,595956000,0.65,,0.03197887092335676,
2012-06-30,2013-02-28,29569000,805673000,0.79,,0.03670099407576027,
2012-09-30,2013-02-28,40384000,1184203000,0.81,,0.034102261183259965,
2012-12-31,2013-02-28,138249000,1201336000,3.14,,0.11507937829216805,
2013-03-31,2014-02-28,53296000,1222429000,0.9,,0.043598442118110745,
2013-06-30,2014-02-28,54497000,1244181000,0.86,,0.043801504764981944,
2013-09-30,2014-02-28,39701000,1494765000,0.57,,0.026560027830461644,
2013-12-31,2014-02-28,200190000,1467114000,2.96,,0.13645156409113401,
2014-03-31,2015-03-02,37873000,1543282000,0.5,,0.024540557072524657,
2014-06-30,2015-03-02,75211000,1577160000,0.93,,0.047687615714321945,
2014-09-30,2015-03-02,54949000,1588041000,0.69,,0.03460175146611454,
2014-12-31,2015-03-02,194544000,1578172000,2.47,,0.1232717346398238,
2015-03-31,2016-02-29,7508000,1542159000,0.09,,0.004868499292226028,
2015-06-30,2016-02-29,28071000,1525297000,0.36,,0.018403628932594767,
2015-09-30,2016-02-29,38812000,1514430000,0.49,,0.025628124112702468,
2015-12-31,2016-02-29,90100000,1496113000,1.16,,0.06022272381832121,
2016-03-31,2017-02-28,14496000,1414503000,0.2,,0.01024812248542421,
2016-06-30,2017-02-28,-5267000,1360827000,-0.08,,-0.003870440548284242,
2016-09-30,2017-02-28,35408000,1354918000,0.49,,0.026132946790875907,
2016-12-31,2017-02-28,75810000,1351114000,1.08,,0.05610925502955339,
2017-03-31,2018-03-01,28737000,1458590000,0.4,,0.019701903893486174,
2017-06-30,2018-03-01,28780000,1454832000,0.38,,0.019782352876483333,
2017-09-30,2018-03-01,19395000,1610565000,0.2,,0.01204235780611152,
2017-12-31,2018-03-01,117749000,1544585000,1.48,,0.0762334219223934,
2018-03-31,2019-02-26,28186000,1542258000,0.35,,0.01827580080635017,
2018-06-30,2019-02-26,36425000,1545487000,0.47,,0.023568622705982,
2018-09-30,2019-02-26,46562000,1558563000,0.62,,0.029874955327439442,
2018-12-31,2019-02-26,152798000,1566132000,1.99,,0.09756393458533508,
2019-03-31,2020-02-21,53527000,1727589000,0.68,,0.030983642521456203,
2019-06-30,2020-02-21,44233000,1943934000,0.5,,0.022754373348066344,
2019-09-30,2020-02-21,70000000,2219611000,0.71,,0.03153705761955586,
2019-12-31,2020-02-21,226357000,2450915000,2.42,,0.09235612006128323,
2020-12-31,2021-02-26,52373000,2296859000,0.27,,0.02280200917862176,
2021-12-31,2022-02-25,56854000,2367518000,0.26,,0.024014178561683586,
2022-12-31,2023-02-24,-73287000,1962815000,-1.26,,-0.03733770120974213,
2023-12-31,2024-02-22,199654000,1957090000,1.63,,0.10201574787056293,
2024-12-31,2025-02-20,160984000,1938500000,1.37,,0.08304565385607428,
2025-12-31,2026-02-18,127872000,1887331000,0.99,,0.06775282131221286,
