fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2008-11-30,2011-01-31,46296000,481452000,0.72,,,87182000,8213000,0.09615911866603524,,78969000,,
2009-11-30,2011-01-31,32755000,555452000,0.53,,,62758000,7369000,0.058969992006510014,,55389000,,
2010-11-30,2011-01-31,48571000,688332000,0.73,,,96201000,9664000,0.07056333281032989,,86537000,,
2011-11-30,2012-01-30,58761000,622300000,0.87,,,126294000,17047000,0.09442551823879158,,109247000,,
2012-11-30,2013-01-29,47444000,638399000,0.74,,,104115000,7735000,0.07431715901810623,,96380000,,
2013-11-30,2014-01-29,74907000,513654000,1.35,,,4580000,4226000,0.14583162985200154,,354000,,
2014-11-30,2015-01-29,49458000,543245000,0.96,,,107694000,7985000,0.09104179513847344,,99709000,,
2015-11-30,2016-01-29,-8801000,522464000,-0.17,,,104540000,7184000,-0.016845179763581797,,97356000,,
2016-11-30,2017-01-30,-55726000,406629000,-1.13,,,102845000,5786000,-0.13704384094592367,,97059000,,
2017-11-30,2018-01-26,37417000,376084000,0.77,,,105686000,3377000,0.09949107114368066,,102309000,,
2018-11-30,2019-01-28,63491000,310082000,1.38,,,121352000,7250000,0.2047555162827897,,114102000,,
2019-11-30,2020-01-27,26400000,330282000,0.58,,,128484000,3998000,0.0799316947335913,,124486000,,
2020-11-30,2021-01-27,79722000,346013000,1.76,,,144847000,6517000,0.23040174791120566,,138330000,,
2021-11-30,2022-01-27,78420000,412489000,1.76,,,178530000,4654000,0.19011416062004077,,173876000,,
2022-11-30,2023-01-27,95069000,398504000,2.15,,,192160000,6090000,0.23856473209804668,,186070000,,
2023-11-30,2024-01-26,70197000,459715000,1.57,,,173920000,5570000,0.15269677952644573,,168350000,,
2024-11-30,2025-01-21,68438000,438788000,1.54,,,211494000,5206000,0.15597053702471353,,206288000,,
2025-11-30,2026-01-20,73133000,478349000,1.66,,,235187000,5702000,0.1528862817733496,,229485000,,
