fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-10-01,2012-11-28,7029000,44655000,0.04,,,20735000,5884000,0.1574067853543836,,14851000,,
2011-09-30,2012-11-28,-1016000,-144837000,-54.13,,174087000.0,32813000,9781000,0.0070147821343993595,,23032000,,
2012-09-28,2012-11-28,-1016000,199458000,-0.15,,68615000.0,35354000,15679000,-0.005093804209407494,,19675000,,0.34400725967371576
2013-09-27,2013-12-05,27311000,236824000,0.58,,67407000.0,36801000,11769000,0.11532192683174003,,25032000,,0.28462909164611694
2014-10-03,2014-12-09,-15323000,228567000,-0.33,,453667000.0,25290000,16973000,-0.06703942388883785,,8317000,,1.984831581111884
2015-10-02,2015-11-24,48589000,424533000,0.95,,441718000.0,33678000,38252000,0.11445282227765569,,-4574000,,1.0404797742460539
2016-09-30,2016-11-17,1434000,462784000,0.03,,725767000.0,79232000,31326000,0.0030986378094316138,,47906000,,1.5682629477250727
2017-09-29,2017-11-15,-169493000,777374000,-2.79,,859749000.0,61050000,32804000,-0.2180327615793685,,28246000,,1.1059657256352797
2018-09-28,2018-11-16,-139977000,668675000,-2.57,,813820000.0,36293000,53044000,-0.2093348786779826,,-16751000,,1.217063595917299
2019-09-27,2019-11-26,-383798000,313896000,-5.84,,791678000.0,20700000,37963000,-1.222691592119683,,-17263000,,2.5221028620944517
2020-10-02,2020-11-18,-46078000,300146000,-0.69,,846282000.0,171397000,17573000,-0.15351862093781027,,153824000,,2.819567810332305
2021-10-01,2021-11-15,37973000,471736000,0.54,,662409000.0,148412000,17954000,0.08049629453762273,,130458000,,1.4041942951142163
2022-09-30,2022-11-14,439955000,842748000,6.18,,729069000.0,176982000,26513000,0.5220481092805916,,150469000,,0.865109142946646
2023-09-29,2023-11-13,91577000,947600000,1.28,,605644000.0,166917000,24699000,0.09664098775854792,,142218000,,0.6391346559729844
2024-09-27,2024-11-12,76859000,1126343000,1.04,,629297000.0,162640000,22440000,0.06823765052031219,,140200000,,0.5587081377519991
2025-10-03,2025-11-14,-54210000,1327095000,-0.73,,776265000.0,235368000,42551000,-0.040848620483085234,,192817000,,0.5849355170503996
