fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2011-06-30,2012-09-19,2410000,52485000,0.62,,0.04591788129941888,
2012-06-30,2012-09-19,2178000,53650000,0.56,,0.04059645852749301,
2013-06-30,2013-09-19,1973000,49232000,0.5,,0.040075560610984724,
2014-06-30,2014-09-18,2111000,51705000,0.53,,0.04082777294265545,
2014-12-31,2015-03-18,1642000,54498000,0.42,,0.03012954603838673,
2015-12-31,2016-03-15,2580000,55450000,0.67,,0.04652840396753832,
2016-12-31,2017-03-14,5132000,59456000,1.32,,0.08631593110871905,
2017-12-31,2018-03-13,4103000,83616000,0.99,,0.04906955606582472,
2018-12-31,2019-03-12,4982000,94806000,0.91,,0.052549416703584165,
2019-12-31,2020-03-11,10872000,121659000,1.69,,0.08936453529948463,
2020-12-31,2021-03-10,21206000,152938000,3.11,,0.13865749519413095,
2021-12-31,2022-03-09,14419000,156729000,2.17,,0.09199956613007165,
2022-12-31,2023-03-08,10701000,158416000,1.45,,0.06754999495000505,
2023-12-31,2024-03-06,10056000,169273000,1.29,,0.059406993436637856,
2024-12-31,2025-03-14,9778000,174765000,1.24,,0.05594941778960318,
2025-12-31,2026-03-09,14835000,191814000,1.9,,0.077340548656511,
