fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2011-02-22,101634000,53066000,1.97,,1.9152376286134247,
2009-12-31,2011-02-22,99365000,117210000,1.94,,0.8477518983021927,
2010-12-31,2011-02-22,152624000,226198000,2.96,,0.6747362929822545,
2011-12-31,2012-02-24,144595000,302689000,2.8,,0.47770153523913983,
2012-12-31,2013-02-22,170492000,432935000,3.32,,0.39380507466478804,
2013-12-31,2014-02-28,186652000,550457000,3.65,,0.33908552348321486,
2014-12-31,2015-02-20,199794000,647497000,3.96,,0.3085635918004253,
2015-12-31,2016-02-19,218629000,745069000,4.36,,0.29343456780512944,
2016-12-31,2017-02-24,229382000,880970000,4.65,,0.26037436008036596,
2017-12-31,2018-02-23,230155000,1015013000,4.72,,0.22675079038396553,
2018-12-31,2019-02-26,149630000,915413000,3.16,,0.16345627601967636,
2019-12-31,2020-02-21,-199897000,570861000,-4.65,,-0.35016755392293397,
