fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-03-06,-4845000,81632000,-0.29,,,-3652000,7000,-0.05935172481379851,,-3659000,,
2010-12-31,2012-03-06,51190000,162922000,2.56,,49757000.0,-13751000,2086000,0.314199432857441,,-15837000,,0.3054038128675072
2011-12-31,2012-03-06,4892000,172174000,0.22,,55553000.0,-5067000,2784000,0.028413116963072242,,-7851000,,0.3226561501736615
2012-12-31,2013-03-12,1952000,248006000,0.06,,72780000.0,-3441000,5496000,0.00787077731990355,,-8937000,,0.29346064208123995
2013-12-31,2014-03-04,-5870000,247250000,-0.18,,74173000.0,7471000,4364000,-0.023741152679474218,,3107000,,0.29999191102123357
2014-12-31,2015-03-16,14007000,257193000,0.43,,58320000.0,-28675000,2879000,0.05446104676254797,,-31554000,,0.22675578262238863
2015-12-31,2016-03-15,-75971000,176003000,-2.33,,52590000.0,3669000,2804000,-0.43164605148775875,,865000,,0.2988017249705971
2016-12-31,2017-03-06,-8978000,160808000,-0.3,,49649000.0,4810000,2566000,-0.05583055569374658,,2244000,,0.3087470772598378
2017-12-31,2018-03-12,-673000,162982000,-0.02,,44467000.0,-8920000,2847000,-0.004129290351081715,,-11767000,,0.2728338098685744
2018-12-31,2019-03-04,7301000,166205000,0.24,,46923000.0,11393000,3365000,0.043927679672693364,,8028000,,0.28232002647333115
2019-12-31,2020-03-09,18972000,181192000,0.61,,49073000.0,9522000,4116000,0.10470660956333613,,5406000,,0.27083425316791027
2020-12-31,2021-03-08,5545000,204594000,0.18,,76097000.0,29392000,5411000,0.027102456572529007,,23981000,,0.37194150366090895
2021-12-31,2022-03-07,26093000,370168000,0.73,,261659000.0,-304000,17383000,0.07048961552592337,,-17687000,,0.7068655313263167
2022-12-31,2023-02-27,-69780000,292108000,-1.88,,226037000.0,14610000,8250000,-0.23888424829172772,,6360000,,0.7738131102195078
2023-12-31,2024-03-07,-10146000,292120000,-0.27,,203218000.0,31924000,5717000,-0.03473230179378338,,26207000,,0.6956661645898946
2024-12-31,2025-03-06,-52287000,233093000,-1.37,,61001000.0,-7300000,6739000,-0.22431819059345412,,-14039000,,0.26170241062580174
2025-12-31,2026-03-05,-46556000,196393000,-1.21,,52635000.0,-4746000,5162000,-0.23705529219473198,,-9908000,,0.2680085339090497
