fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2020-12-31,2022-03-31,-32267,-39667,,,0.8134469458239847,
2021-12-31,2022-03-31,-740299,-2139108,1454000.0,,0.3460783653747263,
2022-12-31,2023-03-14,-20279224,28503613,,,-0.7114615259476053,
