fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2011-02-22,26026000,1046379000,0.39,,,296882000,44287000.0,0.024872441056252085,,252595000.0,,
2010-12-31,2011-02-22,-20252000,961155000,-0.31,,,273353000,51298000.0,-0.021070482908583942,,222055000.0,,
2011-12-31,2012-02-17,144815000,826986000,2.24,,,215397000,,0.1751117914934473,,,,
2012-12-31,2013-02-15,78454000,809963000,1.23,,,135508000,,0.09686121464807651,,,,
2013-12-31,2014-03-03,-181605000,596764000,-2.85,,,124224000,,-0.3043162791321192,,,,
2014-12-31,2015-02-17,114417000,531604000,1.76,,,186906000,,0.21522975748865697,,,,
2015-12-31,2016-02-29,73700000,412400000,1.12,,,36700000,,0.17870999030067894,,,,
2016-12-31,2017-02-24,-33000000,591400000,-0.48,,,28400000,,-0.05579979709164694,,,,
2017-12-31,2018-02-28,-233100000,470000000,-3.09,,,37100000,,-0.4959574468085106,,,,
2018-12-31,2019-03-01,-568700000,-186400000,-7.48,,,-104100000,,3.0509656652360513,,,,
2019-12-31,2020-02-26,-341300000,-530300000,,,,135800000,,0.6435979634169338,,,,
2020-12-31,2021-03-01,-269100000,-827100000,-3.47,,,18000000,,0.3253536452665941,,,,
2021-12-31,2022-03-11,-78800000,-845100000,-1.01,,,123300000,,0.0932434031475565,,,,
2022-12-31,2023-03-16,-581400000,-1380900000,-7.36,,4436100000.0,-387900000,,0.4210297631979144,,,,
2023-08-12,2024-03-08,1358300000,1039000000,16.69,,3125700000.0,-419400000,,1.3073147256977864,,,,3.00837343599615
2023-12-31,2024-03-08,17800000,1063800000,0.47,,3082800000.0,162400000,,0.016732468509118255,,,,2.897913141567964
2024-12-31,2025-02-25,-16500000,929800000,-0.44,,2605300000.0,149200000,,-0.01774575177457518,,,,2.802000430200043
2025-12-31,2026-02-12,94600000,1099900000,2.54,,2749600000.0,300700000,,0.0860078188926266,,,,2.499863623965815
