fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-09-30,2010-11-24,109168000,728068000,2.59,,0.14994203838103035,
2009-09-30,2010-11-24,27242000,689726000,0.64,,0.039496843674154666,
2010-09-30,2010-11-24,117457000,725483000,2.82,,0.1619017950799674,
2011-09-30,2011-11-23,101299000,776257000,2.44,,0.13049672982014976,
2012-09-30,2012-11-29,92879000,813865000,2.23,,0.11412089228557562,
2013-09-30,2013-11-26,114809000,887384000,2.75,,0.12937916392452423,
2014-09-30,2014-11-25,141970000,966166000,3.34,,0.14694162286811996,
2015-09-30,2015-11-24,180960000,1106956000,2.1,,0.1634753323528668,
2016-09-30,2016-11-22,131672000,1166591000,1.52,,0.11286903464881866,
2017-09-30,2017-11-21,132065000,1236643000,1.52,,0.10679314887158217,
2018-09-30,2018-11-20,233436000,1418978000,2.64,,0.16450995011902933,
2019-09-30,2019-11-22,169505000,1551717000,1.89,,0.10923705804602257,
2020-09-30,2020-11-30,193919000,1844692000,2.04,,0.10512269798969151,
2021-09-30,2021-11-18,117890000,1630862000,1.22,,0.07228692556451742,
2022-09-30,2022-11-17,274922000,1817210000,2.85,,0.1512879634164461,
2023-09-30,2023-11-21,264724000,1990735000,2.71,,0.13297802068080383,
2024-09-30,2024-11-26,289775000,2200443000,2.92,,0.13168939163613871,
2025-09-30,2025-11-20,335627000,2391666000,3.33,,0.14033188580679742,
