fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2015-12-31,2017-03-10,-82357000,135331000,,,52793000,-2084000,4297000,-0.6085597534932868,,-6381000,,0.3901027850233871
2016-12-31,2017-03-10,-39864000,134121000,,,58594000,-12039000,260000,-0.29722414834365984,,-12299000,,0.4368741658651516
2017-12-31,2018-03-12,-27990000,123385000,,,58070000,-10340000,0,-0.2268509138063784,,-10340000,,0.47064067755399763
2018-12-31,2019-03-12,-25362000,141088000,-0.09,,51912000,-7784000,107000,-0.17976014969380813,,-7891000,,0.36794057609435243
2019-12-31,2020-03-17,-38094000,126911000,-0.4,,45113000,-44378000,0,-0.30016310642891475,,-44378000,,0.3554695810449843
2020-12-31,2021-03-22,-27872000,153813000,-0.23,,25690000,-32178000,627000,-0.18120705011930072,,-32805000,,0.16702099302399667
2021-12-31,2022-03-15,1448000,291575000,0.01,,19920000,-29294000,1368000,0.004966132212981223,,-30662000,,0.06831861442167539
2022-12-31,2023-03-08,-59944000,240427000,-0.38,,29538000,-49702000,1996000,-0.24932307935464817,,-51698000,,0.12285641795638592
2023-12-31,2024-02-23,99756000,375246000,0.62,,22734000,-15409000,15437000,0.26584160790521416,,-30846000,,0.0605842567275867
2024-12-31,2025-02-26,-47765000,527794000,-0.28,,80292000,-43973000,22174000,-0.09049932359973778,,-66147000,,0.15212753460630474
2025-12-31,2026-02-26,-85634000,678405000,-0.38,,729282000,-89480000,19261000,-0.1262284328682719,,-108741000,,1.0749950250956286
