fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-04-17,-4680000,90088000,,,,,100000,-0.05194920522156114,,,,
2010-12-31,2012-04-17,4054000,94331000,0.35,,492323000.0,,1971000,0.04297632803638252,,,,5.219100825815479
2011-12-31,2012-04-17,4401000,99051000,0.38,,512322000.0,,522000,0.0444316564194203,,,,5.172305176121392
2012-12-31,2013-03-05,6569000,103176000,0.57,,620636000.0,,793000,0.06366790726525548,,,,6.015313638830736
2013-12-31,2014-03-12,6258000,106614000,0.54,,609571000.0,,437000,0.058697732005177555,,,,5.717551165888158
2014-12-31,2015-03-13,7483000,113979000,0.63,,802666000.0,,897000,0.06565244474859404,,,,7.042227076917678
2015-12-31,2016-03-15,9289000,119636000,0.75,,916471000.0,12219000.0,307000,0.07764385302082985,,11912000.0,,7.660495168678324
2016-12-31,2017-03-16,10312000,126344000,0.83,,1016099000.0,18023000.0,143000,0.08161843854872412,,17880000.0,,8.042320964984487
2017-12-31,2018-03-16,2425000,322772000,0.13,,2291480000.0,24587000.0,1425000,0.007513043262736545,,23162000.0,,7.099376649771355
2018-12-31,2019-03-15,33691000,348290000,1.39,,2353005000.0,41440000.0,1973000,0.0967326078842344,,39467000.0,,6.7558787217548595
2019-12-31,2020-03-16,33167000,377241000,1.36,,2344929000.0,36764000.0,1101000,0.08791992386829639,,35663000.0,,6.215997200728447
2020-12-31,2021-03-16,23287000,390554000,0.96,,2698119000.0,29663000.0,1082000,0.05962555754133871,,28581000.0,,6.90844031811222
2021-12-31,2022-03-14,31248000,411881000,,,2995472000.0,,2456000,0.07586657311213676,,,,7.272663706264674
2022-12-31,2023-03-15,17741000,394403000,0.57,,3177134000.0,12434000.0,1012000,0.04498190936681516,,11422000.0,,8.055552315778531
2023-12-31,2024-10-15,-7832000,376161000,-0.32,,3458953000.0,28818000.0,1924000,-0.020820871913887935,,26894000.0,,9.19540569064842
2024-12-31,2025-04-29,-16205000,351756000,-0.66,,3325133000.0,19530000.0,1194000,-0.04606886591842072,,18336000.0,,9.452953183456714
2025-12-31,2026-03-16,61443000,422896000,2.49,,3624492000.0,10767000.0,1734000,0.1452910408232757,,9033000.0,,8.570646210888729
