fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2011-02-28,519000000,3781000000,4.45,,0.1372652737371066,
2010-12-31,2011-02-28,479000000,4470000000,4.33,,0.10715883668903803,
2011-12-31,2012-02-28,343000000,4545000000,3.33,,0.07546754675467547,
2012-12-31,2013-02-28,488000000,4578000000,5.09,,0.10659676714722587,
2013-12-31,2014-02-28,471000000,4599000000,5.16,,0.10241356816699282,
2014-12-31,2015-02-26,452000000,4879000000,4.97,,0.09264193482270958,
2015-12-31,2016-02-26,352000000,4592000000,3.94,,0.07665505226480836,
2016-12-31,2017-02-24,649000000,4916000000,7.33,,0.13201790073230268,
2017-12-31,2018-02-23,475000000,5330000000,5.28,,0.08911819887429644,
2018-12-31,2019-02-26,530000000,4970000000,5.85,,0.10663983903420524,
2019-12-31,2020-02-25,897000000,6269000000,9.85,,0.143085021534535,
2020-12-31,2021-02-25,732000000,6789000000,8.2,,0.10782147591692444,
2021-12-31,2022-02-25,1995000000,5012000000,23.3,,0.39804469273743015,
2022-12-31,2023-02-24,898000000,4052000000,10.53,,0.22161895360315895,
2023-12-31,2024-02-23,852000000,4258000000,10.05,,0.2000939408172851,
2024-12-31,2025-02-25,887000000,4466000000,10.57,,0.1986117330944917,
2025-12-31,2026-02-25,842000000,4820000000,10.08,,0.17468879668049792,
