fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2008-12-31,2011-02-24,27727000,372309000,0.96,,,72590000,13401000,0.0744730855284186,,59189000,,
2009-12-31,2011-02-24,50955000,444885000,1.74,,495217000.0,143235000,25238000,0.11453521696618227,,117997000,,1.113134855074907
2010-12-31,2011-02-24,65669000,499963000,2.17,,517345000.0,105571000,37138000,0.1313477197312601,,68433000,,1.0347665727263817
2011-12-31,2012-02-27,27989000,492638000,0.95,,651471000.0,104328000,38425000,0.05681453724641623,,65903000,,1.3224132121354828
2012-12-31,2013-02-26,41204000,517775000,1.44,,645824000.0,58715000,69031000,0.07957896769832457,,-10316000,,1.2473062623726523
2013-12-31,2014-02-27,-16977000,670180000,-0.6,,526049000.0,53268000,47851000,-0.025332000358112745,,5417000,,0.7849368826285475
2014-12-31,2015-02-27,34004000,704322000,1.03,,874303000.0,79463000,41921000,0.04827905418260398,,37542000,,1.241339898512328
2015-12-31,2016-02-26,-3519000,751443000,-0.1,,1023261000.0,94483000,33413000,-0.004682989927379721,,61070000,,1.3617280352601595
2016-12-31,2017-02-23,74564000,839667000,0.94,,968287000.0,116405000,47328000,0.0888018702652361,,69077000,,1.1531797724574147
2017-12-31,2018-03-01,64743000,962306000,0.82,,2248951000.0,114544000,43503000,0.06727901519890762,,71041000,,2.3370435183818867
2018-12-31,2019-02-26,60801000,1375796000,0.72,,1732091000.0,199683000,77741000,0.04419332517320882,,121942000,,1.2589737141262223
2019-12-31,2020-02-21,50201000,1416736000,0.58,,1886504000.0,231433000,69537000,0.03543426580534412,,161896000,,1.3315847130305152
2020-12-31,2021-02-23,133892000,1514867000,1.57,,2100269000.0,203832000,38890000,0.08838531699482528,,164942000,,1.3864378853061028
2021-12-31,2022-02-24,169075000,1684804000,1.98,,2097579000.0,312427000,48022000,0.10035291939002994,,264405000,,1.2449988247891148
2022-12-31,2023-02-22,180550000,1804403000,2.16,,2085355000.0,264469000,42343000,0.10006079573133053,,222126000,,1.15570357619667
2023-12-31,2024-02-28,67741000,1587884000,0.84,,2194104000.0,139955000,66865000,0.042661176761022844,,73090000,,1.3817785178262392
2024-12-31,2025-02-25,-6944000,1545280000,-0.09,,2492144000.0,129382000,104418000,-0.00449368399254504,,24964000,,1.6127459101263202
2025-12-31,2026-02-26,-516474000,1043463000,-6.74,,2558538000.0,50384000,81436000,-0.4949614888117739,,-31052000,,2.4519681100336093
