fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2011-12-31,2014-03-06,-2477,22523,,,,,,-0.10997646849886783,,,,
2012-12-31,2014-03-06,-4768,17755,,,,-3512.0,,-0.26854407209236836,,,,
2013-12-31,2014-03-06,-728265,12248291,,,,-602872.0,6353000.0,-0.05945849914898332,,-6955872.0,,
2014-12-31,2015-03-13,-1012308,11236008,0.44,,178358000.0,-764804.0,5922000.0,-0.09009498747241904,,-6686804.0,,15.8737872027147
2015-12-31,2016-03-14,19742000,113921000,0.43,,267692000.0,40302000.0,14800000.0,0.17329552935806392,,25502000.0,,2.3498038114131723
2016-12-31,2017-03-07,4864000,113809000,-0.19,,288722000.0,31427000.0,75933000.0,0.042738272017151545,,-44506000.0,,2.5368995422154663
2017-12-31,2018-03-02,-8661000,106322000,-0.19,,311724000.0,52918000.0,80485000.0,-0.08146009292526477,,-27567000.0,,2.9318861571452755
2018-12-31,2019-02-28,11352000,116044000,0.24,,350863000.0,56357000.0,54345000.0,0.0978249629450898,,2012000.0,,3.0235341766915997
2019-12-31,2020-02-26,16353000,123250000,0.28,,409296000.0,62583000.0,96002000.0,0.1326815415821501,,-33419000.0,,3.3208600405679514
2020-12-31,2021-03-12,-98737000,34958000,-2.01,,631172000.0,-92257000.0,155479000.0,-2.8244464786315007,,-247736000.0,,18.05515189656159
2021-12-31,2022-02-28,-119206000,-78583000,-2.41,,811547000.0,32495000.0,96688000.0,1.5169438682666734,,-64193000.0,,
2022-12-31,2023-03-10,-111381000,-182675000,-2.23,,873621000.0,-2203000.0,38205000.0,0.6097221842069249,,-40408000.0,,
2023-12-31,2024-03-06,-45610000,-225064000,-0.94,,945063000.0,25441000.0,29963000.0,0.20265346745814525,,-4522000.0,,
2024-12-31,2025-02-28,-31179000,-253114000,-0.67,,1022440000.0,92355000.0,33520000.0,0.12318164937538026,,58835000.0,,
2025-12-31,2026-02-26,-29721000,-284526000,-0.63,,1133457000.0,111583000.0,47745000.0,0.1044579405748508,,63838000.0,,
