fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2011-08-31,2012-11-07,961355000,3915592000,,,0.24551970685403382,
2012-08-31,2012-11-07,1260628000,4455341000,,,0.28294759031912486,
2013-08-31,2013-11-07,992386000,5131208000,,,0.19340202151228328,
2014-08-31,2014-11-05,1081435000,6448508000,,,0.16770313381017748,
2015-08-31,2015-11-23,781045000,7657885000,,,0.10199226026507319,
2016-08-31,2016-11-03,424192000,7851960000,,,0.054023708730049566,
2017-08-31,2017-11-09,127857000,7893234000,,,0.016198303509055986,
2016-11-30,2018-12-03,203364000,7806165000,,,0.026051716816131866,
2017-02-28,2018-12-03,217575000,7795324000,,,0.027910963033736635,
2017-05-31,2018-12-03,146042000,7667986000,,,0.019045679008803617,
2017-11-30,2018-12-03,187646000,7730909000,,,0.024272178084103695,
2018-02-28,2018-12-03,353653000,7854426000,,,0.04502595097337476,
2018-05-31,2018-12-03,535460000,7909190000,,,0.06770099087264309,
2018-08-31,2018-12-03,775907000,8155582000,,,0.09513815200435725,
2019-08-31,2019-11-06,829880000,8610140000,,,0.09638403092168071,
2020-08-31,2020-11-05,422439000,8809871000,,,0.04795064536132254,
2021-08-31,2021-11-04,553952000,9008861000,,,0.061489682213989094,
2022-08-31,2022-11-02,1678762000,9455621000,,,0.17754116836958672,
2023-08-31,2023-11-08,1900438000,10447778000,,,0.18189877311711639,
2024-08-31,2024-11-06,1102319000,10755391000,,,0.1024899048300522,
2025-08-31,2025-11-05,597917000,11076695000,,,0.0539797295131806,
