fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-05-31,2012-08-28,-481000,11281000,-0.06,,,3247000,69000,-0.04263806400141831,,3178000,,
2011-05-31,2012-08-28,-3373000,9101000,-0.38,,2982000.0,-4142000,15000,-0.3706186133391935,,-4157000,,0.3276563015053291
2012-05-31,2012-08-28,-3389000,6454000,-0.38,,5159000.0,-4875000,45000,-0.5251007127362876,,-4920000,,0.7993492407809111
2013-05-31,2013-08-28,-3419000,5014000,-0.36,,5981000.0,-310000,127000,-0.6818907060231352,,-437000,,1.1928599920223375
2014-05-31,2014-08-28,422000,7050000,0.04,,5196000.0,-607000,339000,0.059858156028368796,,-946000,,0.7370212765957447
2015-05-31,2015-08-31,-6647000,4568000,-0.55,,10318000.0,-2256000,118000,-1.4551225919439579,,-2374000,,2.258756567425569
2016-05-31,2016-08-29,-6785000,-703000,-0.52,,10769000.0,-6281000,919000,9.65149359886202,,-7200000,,
2017-05-31,2017-08-29,-5653000,16813000,-0.35,,14098000.0,-4495000,477000,-0.3362279188723012,,-4972000,,0.8385178135966217
2018-05-31,2018-08-28,528000,19305000,0.02,,11670000.0,-1351000,572000,0.02735042735042735,,-1923000,,0.6045066045066045
2019-05-31,2019-08-28,-5235000,15472000,-0.23,,5854000.0,-5637000,173000,-0.3383531540847983,,-5810000,,0.3783609100310238
2020-05-31,2020-08-28,-2802000,14077000,-0.12,,6518000.0,-2024000,163000,-0.19904809263337359,,-2187000,,0.4630247922142502
2021-05-31,2021-08-27,-2027000,11449000,-0.09,,10216000.0,-2701000,227000,-0.17704603022098,,-2928000,,0.8923050048039131
2022-05-31,2022-08-26,9450000,50989000,0.34,,11339000.0,1508000,416000,0.1853340916668301,,1092000,,0.22238129792700387
2023-05-31,2023-08-28,14557000,75600000,0.5,,22543000.0,10011000,1362000,0.19255291005291006,,8649000,,0.29818783068783067
2024-05-31,2024-07-30,33156000,111593000,1.12,,16319000.0,1756000,749000,0.2971154104648141,,1007000,,0.14623677112363678
2025-05-30,2025-07-28,-3910000,122871000,-0.13,,25637000.0,-7400000,4992000,-0.03182199217065052,,-12392000,,0.20864972206623206
2026-05-29,2026-07-27,-7126000,219511000,-0.23,,27183000.0,-3310000,2066000,-0.03246306563224622,,-5376000,,0.12383434087585588
