fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2011-12-31,2012-03-19,18970696,206283920,3.2,,0.0919640076647758,
2011-06-30,2013-03-06,-15818,-14818,0.0,,1.0674854906195168,
2012-12-31,2013-03-06,134935917,794621781,7.18,,0.16981150054833447,
2013-12-31,2014-02-28,-31578636,704430734,-1.61,,-0.04482858920803418,
2014-12-31,2015-03-02,109395568,732675143,3.37,,0.1493097848960327,
2015-12-31,2016-02-26,13818537,666944713,0.01,,0.0207191641685598,
2016-12-31,2017-03-01,63682771,655876390,1.8,,0.09709569054620186,
2017-12-31,2018-02-28,118557610,714259207,3.77,,0.16598681380385763,
2018-12-31,2019-02-27,1568000,656011000,-0.42,,0.0023902038228017517,
2019-12-31,2020-02-28,92922000,849046000,2.39,,0.10944283348605376,
2020-12-31,2021-02-23,-420919000,409705000,-12.24,,-1.027370913218047,
2021-12-31,2022-02-25,104186000,570380000,5.29,,0.18266068235211613,
2022-12-31,2023-02-27,-53100000,462800000,-3.12,,-0.11473638720829732,
2023-12-31,2024-03-11,53784000,528368000,1.68,,0.1017926899433728,
2024-12-31,2025-03-04,55737000,543423000,1.23,,0.10256650896263132,
2025-12-31,2026-02-25,48668000,560734000,0.9,,0.08679338153206333,
