fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2012-12-31,2015-02-27,-13543000,219123000,,,,,2699000,-0.061805469987176155,,,,
2013-12-31,2015-02-27,65413000,722141000,0.7,,131829000.0,119008000.0,2666000,0.09058203314865103,,116342000.0,,0.1825529917287621
2014-12-31,2015-02-27,88497000,955738000,1.03,,225723000.0,153704000.0,3893000,0.09259546026212205,,149811000.0,,0.23617665092316095
2015-12-31,2016-02-29,157331000,1119241000,1.72,,349858000.0,224139000.0,4960000,0.14056936799134415,,219179000.0,,0.31258504647345836
2016-12-31,2017-02-16,222606000,1343773000,2.41,,539225000.0,273476000.0,3162000,0.1656574436307323,,270314000.0,,0.4012768525636398
2017-12-31,2018-02-20,379747000,1940436000,3.99,,733932000.0,368573000.0,2783000,0.19570189380118694,,365790000.0,,0.3782304595462051
2018-12-31,2019-02-19,467363000,2365717000,4.77,,784254000.0,625321000.0,4054000,0.19755659700631986,,621267000.0,,0.3315079529800056
2019-12-31,2020-02-18,555713000,2984845000,5.66,,888580000.0,589848000.0,3409000,0.18617817675624698,,586439000.0,,0.2976972003571375
2020-12-31,2021-02-26,413041000,3862633000,3.88,,1340091000.0,727931000.0,2446000,0.10693249915277998,,725485000.0,,0.3469371798977537
2021-12-31,2022-02-16,681783000,4236114000,6.11,,1486060000.0,709256000.0,2498000,0.1609453853224913,,706758000.0,,0.3508073673182544
2022-12-31,2023-02-17,831353000,4462309000,7.72,,1261488000.0,588817000.0,3981000,0.1863055651233476,,584836000.0,,0.28269848636658734
2023-12-31,2024-02-16,696386000,5102550000,6.5,,1324123000.0,763001000.0,4002000,0.1364780354920579,,758999000.0,,0.25950220967947396
2024-12-31,2025-02-19,729403000,5603658000,6.85,,1507991000.0,861532000.0,6766000,0.13016550974381377,,854766000.0,,0.2691083217426902
2025-12-31,2026-02-18,689969000,5756727000,6.9,,1684276000.0,856053000.0,7364000,0.11985438948207897,,848689000.0,,0.2925752775839466
