fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-05-31,2010-07-15,1125000000,14851000000,3.6,,0.07575247458083631,
2009-05-31,2010-07-15,98000000,13626000000,0.31,,0.007192132687509173,
2010-05-31,2010-07-15,1184000000,13811000000,3.76,,0.08572876692491492,
2011-05-31,2011-07-12,1452000000,15220000000,4.57,,0.09540078843626806,
2012-05-31,2012-07-16,2032000000,14727000000,6.41,,0.13797786378760102,
2013-05-31,2013-07-15,1561000000,17398000000,4.91,,0.08972295666168525,
2014-05-31,2014-07-14,2097000000,15277000000,6.75,,0.13726516986319304,
2015-05-31,2015-07-14,1050000000,14993000000,3.65,,0.0700326819182285,
2016-05-31,2016-07-18,1820000000,13784000000,6.51,,0.13203714451538015,
2017-05-31,2017-07-17,2997000000,16073000000,11.07,,0.18646176818266658,
2018-05-31,2018-07-16,4572000000,19416000000,16.79,,0.23547589616810877,
2019-05-31,2019-07-16,540000000,17757000000,2.03,,0.030410542321338063,
2020-05-31,2020-07-20,1286000000,18295000000,4.9,,0.07029242962558076,
2021-05-31,2021-07-19,5231000000,24168000000,19.45,,0.2164432307183052,
2022-05-31,2022-07-18,3826000000,24939000000,14.33,,0.15341433096756085,
2023-05-31,2023-07-17,3972000000,26088000000,15.48,,0.15225390984360626,
2024-05-31,2024-07-15,4331000000,27582000000,17.21,,0.15702269596113408,
2025-05-31,2025-07-21,4092000000,28074000000,16.81,,0.14575764052147894,
2026-05-31,2026-07-20,4433000000,31647000000,18.55,,0.14007646854362182,
