fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-03-27,-31707000,-22949000,,,,,5509000,1.381628829142882,,,,
2010-12-31,2012-03-27,-27149000,-48383000,,,114945000.0,,6770000,0.5611268420726289,,,,
2011-12-31,2012-03-27,-43328000,48269000,,,65221000.0,,6167000,-0.8976361639975968,,,,1.3511984917856181
2012-12-31,2013-03-07,-52281000,65855000,,,46199000.0,,18257000,-0.7938804950269531,,,,0.7015260800242958
2013-12-31,2014-02-25,-63909000,41249000,-0.36,,128571000.0,,12794000,-1.5493466508278988,,,,3.116948289655507
2014-12-31,2015-02-24,-13716000,171145000,0.14,,154927000.0,,21889000,-0.08014256916649624,,,,0.9052382482690117
2015-12-31,2016-02-25,1856000,218392000,0.04,,171231000.0,,41270000,0.008498479797794792,,,,0.7840534451811422
2016-12-31,2017-03-01,-37949000,218976000,-1.02,,172490000.0,,24709000,-0.17330209703346486,,,,0.7877118953675288
2017-12-31,2018-02-28,-42611000,279483000,-1.07,,348888000.0,17785000.0,19266000,-0.15246365610788493,,-1481000.0,,1.248333530125267
2018-12-31,2019-02-28,-471000,321226000,-0.01,,368127000.0,48870000.0,14514000,-0.00146625740133115,,34356000.0,,1.14600623859837
2019-12-31,2020-02-21,-11016000,354944000,-0.12,,476121000.0,70520000.0,10159000,-0.03103588171655247,,60361000.0,,1.341397516227912
2020-12-31,2021-03-01,145523000,619688000,3.33,,654825000.0,77032000.0,37801000,0.23483268999883813,,39231000.0,,1.0567011141090354
2021-12-31,2022-02-28,41980000,730408000,0.92,,1344945000.0,125717000.0,45866000,0.057474726454255706,,79851000.0,,1.8413612665797745
2022-12-31,2023-02-28,15909000,775010000,0.34,,906190000.0,145274000.0,30076000,0.020527477064812068,,115198000.0,,1.1692623320989406
2023-12-31,2024-02-29,41955000,870130000,0.89,,704256000.0,154649000.0,15161000,0.048216933101950285,,139488000.0,,0.8093687150195947
2024-12-31,2025-02-27,-99560000,778348000,-2.15,,775168000.0,189389000.0,10636000,-0.12791193656307975,,178753000.0,,0.9959144238823765
2025-12-31,2026-02-26,7034000,693111000,0.16,,571806000.0,151994000.0,15333000,0.010148446641302765,,136661000.0,,0.8249847427035496
