fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2017-04-30,2019-06-28,-51968000,-128538000,,,,-16107000,843000,0.40430067373072553,,-16950000,,
2018-04-30,2019-06-28,-52727000,-153529000,,,135621000.0,-20819000,2968000,0.34343348813579194,,-23787000,,
2019-04-30,2019-06-28,-102303000,263012000,,,222726000.0,-23937000,3447000,-0.3889670433288215,,-27384000,,0.8468282815993187
2020-04-30,2020-06-26,-167174000,413647000,-2.12,,390264000.0,-30564000,5063000,-0.40414653073756124,,-35627000,,0.9434711239293407
2021-04-30,2021-06-25,-129434000,450831000,-1.48,,522341000.0,22545000,3912000,-0.2871009313911421,,18633000,,1.158618196175507
2022-04-30,2022-06-21,-203848000,415433000,-2.2,,1227498000.0,5672000,2485000,-0.49068802911660847,,3187000,,2.954743604865285
2023-04-30,2023-06-16,-236161000,398897000,-2.47,,1344585000.0,35662000,2684000,-0.5920350366134616,,32978000,,3.3707573634296573
2024-04-30,2024-06-14,61720000,738185000,0.59,,1504381000.0,148762000,3450000,0.08361047704843637,,145312000,,2.0379457724012275
2025-04-30,2025-06-10,-108114000,927234000,-1.04,,1665619000.0,266168000,4345000,-0.11659839910960987,,261823000,,1.7963308075415698
2026-04-30,2026-06-08,367766000,1276500000,3.43,,1876176000.0,326894000,5092000,0.28810497453975714,,321802000,,1.4697814336075206
