fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-10-31,-8564209,-9449708,,,,-3682089,672965,0.9062935066353373,,-4355054,,
2011-12-31,2012-10-31,-18296359,-22203082,,,,-1246899,2568001,0.8240459139861754,,-3814900,,
2012-12-31,2013-04-16,-4282265,3514952,-0.28,,,-16931727,1368395,-1.2182997093559171,,-18300122,,
2013-12-31,2014-03-11,-24437209,-12767149,-1.28,,,-1683125,1275855,1.9140693822873063,,-2958980,,
2014-12-31,2015-03-12,7133000,-2972000,0.34,,,20592000,1965000,-2.4000672947510093,,18627000,,
2015-12-31,2016-03-29,-27138000,-35294000,-1.37,,,-786000,71000,0.7689125630418768,,-857000,,
2016-12-31,2017-03-17,-15636000,-49813000,-0.79,,,371000,629000,0.3138939634232028,,-258000,,
2017-12-31,2018-03-29,-31770000,-78392000,-1.53,,,-8688000,1116000,0.4052709460148995,,-9804000,,
2018-12-31,2019-03-15,-36287000,-110842000,-1.63,,,-5506000,4074000,0.32737590444055503,,-9580000,,
2019-12-31,2020-03-12,-39477000,-154372000,-1.75,,,-2034000,8578000,0.255726427072267,,-10612000,,
2020-12-31,2021-03-15,-36659000,-184744000,-1.74,,,2480000,19340000,0.19843134283116096,,-16860000,,
2021-12-31,2022-03-10,-47147000,-120238000,-1.54,,,-20647000,26652000,0.39211397395166253,,-47299000,,
2022-12-31,2023-03-09,-107758000,-201854000,-3.12,,,-22866000,39157000,0.5338412912302951,,-62023000,,
2023-12-31,2024-03-29,-46420000,-216977000,-1.22,,,13825000,33119000,0.21393972633044056,,-19294000,,
2024-12-31,2025-03-14,-87537000,-263928000,-1.91,,,-32929000,20254000,0.3316700009093389,,-53183000,,
2025-12-31,2026-03-16,-77001000,-306831000,-1.28,,,3263000,26002000,0.2509557378491743,,-22739000,,
