fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2011-03-01,-1243903000,3268364000,-4.55,,-0.38058888177693795,
2009-12-31,2011-03-01,-573919000,2538817000,0.24,,-0.22605764810933596,
2010-12-31,2011-03-01,137401000,3800531000,-0.06,,0.036153105973875756,
2011-12-31,2012-02-29,151325000,3918753000,0.14,,0.038615600421868894,
2012-12-31,2013-02-28,245275000,4110000000,2.35,,0.05967761557177616,
2013-12-31,2014-02-28,599327000,4626150000,5.78,,0.12955200328566951,
2014-12-31,2015-03-02,-313490000,4267382000,-3.08,,-0.07346190240292526,
2015-12-31,2016-02-29,895344000,5105324000,8.65,,0.1753745697628593,
2016-12-31,2017-03-01,216691000,5197957000,2.06,,0.041687724619499544,
2017-12-31,2018-03-01,107681000,5103905000,1.02,,0.021097767297784734,
2018-12-31,2019-03-01,618158000,5435057000,6.06,,0.11373532973067256,
2019-12-31,2020-03-02,671135000,6016779000,6.88,,0.11154390081470501,
2020-12-31,2021-03-01,506622000,6028687000,5.87,,0.08403521363772908,
2021-12-31,2022-03-01,934889000,5969397000,11.46,,0.15661364121032662,
2022-12-31,2023-03-01,1102641000,4093425000,14.63,,0.2693688048516829,
2023-12-31,2024-02-29,541342000,5146953000,7.52,,0.10517717958566943,
2024-12-31,2025-03-03,614212000,5613066000,8.56,,0.10942540137600378,
2025-12-31,2026-03-02,833159000,6249079000,12.3,,0.1333250867847886,
