fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-03-15,53756000,-236992000,0.78,,,,13419000,-0.2268262219821766,,,,
2010-12-31,2012-03-15,80099000,24831000,1.16,,1829065000.0,,17243000,3.2257661793725587,,,,73.66054528613427
2011-12-31,2012-03-15,126454000,-1036995000,1.79,,3220929000.0,,15371000,-0.12194272874989755,,,,
2012-12-31,2013-02-26,136530000,-882352000,1.89,,3501207000.0,,18557000,-0.15473416504977605,,,,
2013-12-31,2014-02-27,290738000,-571519000,4.0,,3207940000.0,,24303000,-0.5087109964848063,,,,
2014-12-31,2015-02-26,260797000,-371755000,3.58,,4123885000.0,,39739000,-0.7015292329625694,,,,
2015-12-31,2016-02-25,366788000,-39277000,5.01,,4061862000.0,,68321000,-9.338493265778954,,,,
2016-12-31,2017-02-24,270510000,-30082000,3.74,,4262908000.0,,79220000,-8.992420716707665,,,,
2017-12-31,2018-03-01,471316000,134944000,7.18,,4650436000.0,385729000.0,80049000,3.4926784443917476,,305680000.0,,34.46196940953284
2018-12-31,2019-03-01,446187000,316680000,7.57,,4633797000.0,606547000.0,89802000,1.4089522546419098,,516745000.0,,14.632427055702918
2019-12-31,2020-02-27,380486000,665781000,6.67,,4595730000.0,483748000.0,91604000,0.5714882221030639,,392144000.0,,6.902765323732579
2020-12-31,2021-02-26,239979000,616805000,4.64,,4287588000.0,748736000.0,46595000,0.38906785775082886,,702141000.0,,6.95128606285617
2021-12-31,2022-02-16,250596000,851088000,5.77,,4562425000.0,143474000.0,42572000,0.2944419378489651,,100902000.0,,5.360697131201474
2022-12-31,2023-02-17,7594000,806988000,0.17,,4526354000.0,181834000.0,44272000,0.00941030102058519,,137562000.0,,5.608948336282571
2023-12-31,2024-02-09,215464000,1048051000,4.9,,3710544000.0,203919000.0,35207000,0.20558541521357263,,168712000.0,,3.540423128263796
2024-12-31,2025-02-14,-226546000,855595000,-5.1,,3422080000.0,375615000.0,44775000,-0.26478181850057564,,330840000.0,,3.9996493668149067
2025-12-31,2026-02-11,89400000,981871000,1.66,,2923132000.0,305670000.0,33303000,0.09105065736741384,,272367000.0,,2.977103916909655
