fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2011-02-25,160756000,1218071000,2.38,,1755428000,359112000,,0.13197588646310437,,,,1.4411540870770259
2010-12-31,2011-02-25,-86691000,1152943000,-1.31,,1592697000,68652000,,-0.07519105454476067,,,,1.381418682450043
2011-12-31,2012-02-27,130826000,1234734000,1.91,,1768945000,149425000,,0.10595480484055675,,,,1.4326527009056202
2012-12-31,2013-02-26,146584000,1346080000,2.16,,1749891000,184408000,,0.10889694520385118,,,,1.2999903423273504
2013-12-31,2014-02-25,123792000,1466265000,1.82,,1986289000,150069000,,0.08442675778252907,,,,1.35465894637054
2014-12-31,2015-02-26,168664000,1416013000,2.52,,1959580000,246657000,,0.11911190080882025,,,,1.3838714757562254
2015-12-31,2016-02-25,172286000,1476711000,2.72,,2066414000,266666000,,0.11666873206741198,,,,1.3993354149864123
2016-12-31,2017-02-23,181935000,1537089000,2.97,,2356228000,264561000,,0.11836334786079401,,,,1.5329157908227826
2017-12-31,2018-02-22,227196000,1673267000,3.82,,2291787000,366134000,,0.13577988450139755,,,,1.3696481195170884
2018-12-31,2019-02-21,283531000,1740545000,4.85,,2347366000,271011000,,0.16289782797916744,,,,1.3486385011591198
2019-12-31,2020-02-27,325140000,2057134000,5.75,,2772578000,355700000,,0.15805484718059204,,,,1.34778677519306
2020-12-31,2021-02-25,132943000,2052668000,2.4,,3010596000,806366000,,0.06476595338359638,,,,1.4666745913123798
2021-12-31,2022-02-24,383532000,2252387000,7.06,,3188357000,318817000,,0.17027802060658315,,,,1.4155458187247574
2022-12-31,2023-02-23,406122000,1973589000,8.1,,3550316000,497933000,,0.20577840675034165,,,,1.7989135529231264
2023-12-31,2024-02-28,632994000,2469778000,13.31,,4138906000,899655000,,0.25629590999676893,,,,1.6758210656990224
2024-12-31,2025-02-26,1007145000,2937657000,21.52,,4777779000,1407894000,,0.34283954866071836,,,,1.6263910320367558
2025-12-31,2026-02-26,1272817000,3673944000,28.19,,5616418000,1302063000,,0.34644431161716127,,,,1.528716278745675
