fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2011-02-25,-27064000,1793363000,-0.22,,3767547000,180343000,,-0.015091200164160852,,,,2.100827885932742
2010-12-31,2011-02-25,-26423000,1827061000,-0.22,,3980120000,188875000,,-0.0144620239827789,,,,2.178427540186124
2011-12-31,2012-02-24,1451000,1865106000,0.01,,3915647000,207838000,,0.0007779718686230166,,,,2.099423303554865
2012-12-31,2013-02-27,22942000,1979656000,0.16,,3713348000,210373000,,0.011588882108810823,,,,1.8757541714318042
2013-12-31,2014-02-27,45311000,1970397000,0.31,,3480581000,243973000,,0.022995873420432533,,,,1.766436408500419
2014-12-31,2015-02-27,44621000,1943458000,0.3,,3640872000,246715000,,0.022959590585441003,,,,1.8733988591469433
2015-12-31,2016-02-19,58384000,1926211000,0.386,,3784613000,271427000,,0.030310282726035725,,,,1.96479669153587
2016-12-31,2017-02-17,85397000,1921143000,0.554,,4599634000,339449000,,0.0444511418462863,,,,2.3942174007869275
2017-12-31,2018-02-16,94443000,2437524000,0.58,,4390592000,402697000,,0.03874546466004027,,,,1.8012507774282427
2018-12-31,2019-02-15,116086000,2402332000,0.68,,4413279000,432982000,,0.048322213582469034,,,,1.837081219415135
2019-12-31,2020-02-14,363713000,2712072000,2.09,,4978367000,469586000,,0.1341089027134973,,,,1.8356323135963941
2020-12-31,2021-02-22,50421000,2437091000,0.28,,5254806000,420218000,,0.020689009971314162,,,,2.156179642040449
2021-12-31,2022-02-18,65267000,2416069000,0.37,,5367479000,446951000,,0.02701371525399316,,,,2.221575211635098
2022-12-31,2023-02-17,97145000,2562414000,0.55,,5471663000,496888000,,0.037911516249911216,,,,2.1353547865411286
2023-12-31,2024-02-16,-42706000,2219862000,-0.26,,5798821000,426964000,,-0.019238132820869044,,,,2.612243914261337
2024-12-31,2025-02-14,23517000,2058649000,0.13,,5745460000,408693000,,0.011423511244510355,,,,2.7908885876125558
2025-12-31,2026-02-20,16267000,1904557000,0.09,,5813250000,386853000,,0.008541093808166414,,,,3.052284599515793
