fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2011-03-31,2012-06-29,-9384000,2618000,,,11585000,-1909000,,-3.5844155844155843,,,,4.425133689839572
2012-03-31,2012-06-29,-30707000,5699000,,,9097000,-1829000,,-5.388138269871908,,,,1.596244955255308
2013-03-31,2013-07-01,-14161000,737000,,,11748000,-6865000,,-19.21438263229308,,,,15.940298507462687
2014-03-31,2014-06-30,-18704000,32951000,,,12144000,-7807000,,-0.5676307244089709,,,,0.36854723680616674
2015-03-31,2015-06-15,-24647000,91529000,,,31042000,-14500000,,-0.2692807743993707,,,,0.339149340646134
2016-03-31,2016-06-14,-28032000,82271000,,,39797000,-7069000,,-0.34072759538598046,,,,0.4837305976589564
2017-03-31,2017-06-14,-24264000,62045000,,,45535000,-6995000,,-0.3910709968571198,,,,0.7339028124748167
2018-03-31,2018-06-12,-52857000,27672000,-0.75,,58935000,6966000,,-1.9101257588898526,,,,2.129770164787511
2019-03-31,2019-06-03,-6010000,36358000,-0.08,,46503000,1269000,,-0.16530062159634742,,,,1.2790307497662137
2020-03-31,2020-06-02,13900000,77454000,0.16,,106557000,31377000,,0.17946135770909186,,,,1.3757456038422806
2021-03-31,2021-06-10,54884000,145112000,0.57,,115257000,62795000,,0.3782182038701141,,,,0.794262362864546
2022-03-31,2022-06-06,35546000,514571000,0.35,,942294000,84738000,,0.06907890261985226,,,,1.831222513511255
2023-03-31,2023-05-25,16673000,605196000,0.16,,659301000,113376000,,0.027549752476883523,,,,1.089400789165824
2024-03-31,2024-05-28,-420228000,213932000,-4.16,,651608000,28677000,24279000.0,-1.9643064151225622,,4398000.0,,3.045865041228054
2025-03-31,2025-06-16,-92099000,153958000,-0.89,,658896000,11880000,27477000.0,-0.5982086023460944,,-15597000.0,,4.279712648904247
2026-03-31,2026-05-26,-37732000,192161000,-0.33,,649493000,41805000,30619000.0,-0.1963561804944812,,11186000.0,,3.379941819620006
