fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2007-12-31,2010-03-01,358160000,3025721000,4.38,,0.11837178642710283,
2008-12-31,2010-03-01,411487000,2916115000,5.17,,0.14110794670306212,
2009-12-31,2010-03-01,155647000,3050127000,1.93,81546465.0,0.05102967843634052,37.40354655471577
2010-12-31,2011-02-23,175331000,3310618000,2.07,,0.052960202596614894,
2011-12-31,2012-02-27,440450000,4394741000,4.87,,0.10022206086775079,
2012-12-31,2013-02-22,423869000,6837215000,4.32,,0.06199439391623636,
2013-12-31,2014-03-03,353141000,8596132000,2.78,,0.04108138404575453,
2014-12-31,2015-02-19,683567000,9046405000,5.21,,0.0755622813703344,
2018-12-31,2019-02-22,974525000,10632606000,7.05,,0.09165438839735056,
2023-12-31,2026-02-27,928825000,11783241000,6.56,,0.07882593592034653,
2024-12-31,2026-02-27,1081994000,11941092000,7.6,,0.0906109759475934,
