fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2018-12-31,2021-03-23,-21363000,-64426000,,,,-20683000,525000,0.33158973085400306,,-21208000,,
2019-12-31,2021-03-23,-26883000,-90084000,,,6119000.0,-23533000,768000,0.2984214732915945,,-24301000,,
2020-12-31,2021-03-23,-73703000,289776000,,,9221000.0,-45268000,667000,-0.2543447352437745,,-45935000,,0.03182113080448346
2021-12-31,2022-03-21,-78715000,272976000,-2.07,,25666000.0,-59541000,939000,-0.28835868354727157,,-60480000,,0.09402291776566438
2022-12-31,2023-03-16,-89122000,222351000,-2.25,,24827000.0,-75143000,2078000,-0.40081672670687335,,-77221000,,0.11165679488736277
2023-12-31,2024-03-11,-100697000,224088000,-1.96,,27919000.0,-85688000,849000,-0.44936364285459285,,-86537000,,0.12458944700296312
2024-12-31,2025-02-18,-127847000,243122000,-1.83,,31020000.0,-112662000,1188000,-0.5258553318909848,,-113850000,,0.127590263324586
2025-12-31,2026-02-23,-129468000,384362000,-1.47,,24528000.0,-110970000,712000,-0.33683870934171434,,-111682000,,0.06381484121739402
