fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-03-13,-2267000,-74761000,-0.06,,,76618000.0,30752000.0,0.0303232969061409,,45866000.0,,
2010-12-31,2012-03-13,-12852000,-82530000,-0.35,,621987000.0,66884000.0,40293000.0,0.15572519083969466,,26591000.0,,
2011-12-31,2012-03-13,7231000,-70756000,0.19,,688995000.0,57636000.0,42720000.0,-0.10219628017411951,,14916000.0,,
2012-12-31,2013-03-18,64517000,-2001000,1.64,,717120000.0,75269000.0,44448000.0,-32.2423788105947,,30821000.0,,
2013-12-31,2014-03-17,2120000,2210000,0.05,,720366000.0,66422000.0,48623000.0,0.9592760180995475,,17799000.0,,325.9574660633484
2014-12-31,2015-03-16,1376000,5362000,0.03,,732982000.0,,41740000.0,0.2566206639313689,,,,136.69936590824318
2015-12-31,2016-03-15,7709000,32577000,0.17,,801974000.0,67037000.0,42964000.0,0.23663934677840193,,24073000.0,,24.61779783282684
2016-12-31,2017-03-17,7230000,48486000,0.15,,797423000.0,91641000.0,59251000.0,0.1491152085137978,,32390000.0,,16.446458771604174
2017-12-31,2018-03-19,53000,69925000,0.0,,799054000.0,142225000.0,61336000.0,0.0007579549517340007,,80889000.0,,11.427300679299249
2018-12-31,2019-03-18,32243000,127184000,0.66,,909077000.0,116754000.0,72180000.0,0.2535145930305699,,44574000.0,,7.147730846647377
2019-12-31,2020-03-16,14756000,151685000,0.29,,1413847000.0,104322000.0,74153000.0,0.09728054850512576,,30169000.0,,9.320941424662953
2020-12-31,2021-03-16,-14840000,165743000,-0.29,,1528354000.0,233759000.0,,-0.08953620967401338,,,,9.22122804582999
2021-12-31,2022-03-01,24727000,228904000,0.46,,1712317000.0,149491000.0,,0.1080234508789711,,,,7.480502743508196
2022-12-31,2023-03-01,10650000,332995000,0.17,,1942455000.0,146417000.0,,0.03198246219913212,,,,5.833285785071848
2023-12-31,2024-02-29,3044000,630695000,0.05,,1877114000.0,220863000.0,,0.004826421645961994,,,,2.9762626943292716
2024-12-31,2025-03-03,2793000,902308000,0.04,,2153280000.0,233023000.0,,0.003095395363889049,,,,2.386413508469392
2025-12-31,2026-03-02,-18652000,1089890000,-0.25,,2402677000.0,298820000.0,,-0.017113653671471434,,,,2.2045132995072896
