fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2020-12-31,2022-03-23,-14375000,3872000,-0.21,,10335000,-9995000,1020000,-3.712551652892562,,-11015000,,2.669163223140496
2021-12-31,2022-03-23,18092000,558665000,0.11,,59015000,-25440000,12617000,0.03238434482203109,,-38057000,,0.10563575666991847
2022-12-31,2023-03-01,-9555000,555372000,-0.05,,39074000,-33824000,58296000,-0.017204684427734925,,-92120000,,0.07035644576968231
2023-12-31,2024-02-28,-65549000,503335000,-0.37,,29457000,-58261000,34512000,-0.1302293701014235,,-92773000,,0.05852364727269115
2024-12-31,2025-02-28,-96520000,410280000,-0.54,,37936000,-63899000,15942000,-0.23525397289655844,,-79841000,,0.09246368333820805
2025-12-31,2026-02-25,-93410000,415704000,-0.51,,38918000,-73393000,10209000,-0.22470315416738834,,-83602000,,0.0936194984893097
