fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2010-02-23,546000000,5995000000,3.34,,0.09107589658048373,
2009-12-31,2010-02-23,532000000,6278000000,3.24,,0.08474036317298503,
2010-12-31,2011-02-18,630000000,6722000000,3.74,,0.09372210651591788,
2011-12-31,2012-02-16,711000000,7009000000,4.18,,0.10144100442288487,
2012-12-31,2013-02-20,610000000,7373000000,3.55,,0.08273430082734301,
2013-12-31,2014-02-14,661000000,7921000000,3.76,,0.08344905946218911,
2014-12-31,2015-02-13,905000000,8327000000,5.1,,0.10868259877506906,
2015-12-31,2016-02-10,727000000,8772000000,4.05,,0.08287733698130414,
2016-12-31,2017-02-09,868000000,9011000000,4.83,,0.09632671179669293,
2017-12-31,2018-02-16,1134000000,9512000000,6.32,,0.11921783010933558,
2018-12-31,2019-02-07,1120000000,10237000000,6.17,,0.10940705284751392,
2019-12-31,2020-02-05,1169000000,11672000000,6.31,,0.1001542152159013,
2020-12-31,2021-02-19,1368000000,12425000000,7.08,,0.11010060362173038,
2021-12-31,2022-02-10,907000000,8705000000,4.67,,0.104192992533027,
2022-12-31,2023-02-23,1083000000,10397000000,5.52,,0.10416466288352409,
2023-12-31,2024-02-08,1397000000,11050000000,6.76,,0.12642533936651584,
2024-12-31,2025-02-13,1404000000,11699000000,6.77,,0.1200102572869476,
2025-12-31,2026-02-17,1462000000,12303000000,7.03,,0.11883280500690889,
