fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2013-12-31,2014-03-05,19925000,168584000,1.21,,0.11819033834764865,
2014-12-31,2015-03-13,18565000,446219000,0.79,,0.04160513111274957,
2015-12-31,2016-03-04,41311000,477344000,1.36,,0.08654345712944962,
2016-12-31,2017-03-10,31082000,531032000,1.01,,0.058531312613929104,
2017-12-31,2018-03-06,43220000,565437000,1.34,,0.07643645534338928,
2018-12-31,2019-02-28,60352000,613927000,1.86,,0.09830484731898093,
2019-12-31,2020-03-02,73395000,731190000,2.07,,0.10037746686907643,
2020-12-31,2021-03-01,71289000,915310000,1.79,,0.07788508811222428,
2021-12-31,2022-02-25,130353000,1124212000,3.22,,0.11595055025208768,
2022-12-31,2023-02-24,125211000,1178751000,3.01,,0.10622345177225724,
2023-12-31,2024-02-23,87003000,1216620000,2.07,,0.07151205799674508,
2024-12-31,2025-02-21,73793000,1241704000,1.76,,0.059428817173819204,
2025-12-31,2026-02-24,80443000,1573340000,1.63,,0.051128808776234,
