fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-03-31,2012-06-04,10383000,98719000,0.38,,,13701000,6022000,0.10517732148826467,,7679000,,
2011-03-31,2012-06-04,18876000,124680000,0.64,,17237000.0,13347000,4300000,0.15139557266602502,,9047000,,0.13824991979467435
2012-03-31,2012-06-04,6756000,128779000,0.23,,14338000.0,16958000,1679000,0.05246196973108969,,15279000,,0.11133802871586206
2013-03-31,2013-06-04,3846000,132183000,0.14,,13662000.0,14711000,385000,0.029096025964004447,,14326000,,0.1033567100156601
2014-03-31,2014-06-11,-6189000,128378000,-0.23,,13299000.0,8447000,761000,-0.04820919472183707,,7686000,,0.10359251585162567
2015-03-31,2015-06-11,-4978000,96396000,-0.2,,12493000.0,1121000,481000,-0.05164114693555749,,640000,,0.12960081331175569
2016-03-31,2016-06-10,-2170000,89869000,-0.1,,16661000.0,460000,1158000,-0.024146257330113833,,-698000,,0.1853920706806574
2017-03-31,2017-06-05,-115000,86444000,-0.01,,16151000.0,2053000,219000,-0.0013303410300310027,,1834000,,0.18683772153070197
2018-03-31,2018-06-01,-4515000,86815000,-0.21,,12725000.0,1065000,1320000,-0.052007141622991415,,-255000,,0.14657605252548522
2019-03-31,2019-06-13,163000,93155000,0.01,,13068000.0,3006000,2090000,0.0017497718855670657,,916000,,0.1402823251569964
2020-03-31,2020-06-05,-10337000,89641000,-0.45,,12920000.0,-4681000,331000,-0.11531553641748753,,-5012000,,0.14413047600986156
2021-03-31,2021-06-04,-21505000,75592000,-0.91,,12020000.0,-15252000,203000,-0.284487776484284,,-15455000,,0.1590115356122341
2022-03-31,2022-06-29,-16368000,64451000,-0.67,,11971000.0,-13826000,774000,-0.25396037299654,,-14600000,,0.18573800251353742
2023-03-31,2023-06-28,-15977000,51372000,-0.65,,8504000.0,-16845000,316000,-0.3110059954839212,,-17161000,,0.1655376469672195
2024-03-31,2024-06-13,-20087000,35970000,-0.8,,6494000.0,-17350000,645000,-0.5584375868779539,,-17995000,,0.18053933833750346
2025-03-31,2025-06-18,-10639000,28226000,-0.42,,15091000.0,-12975000,45000,-0.3769219868206618,,-13020000,,0.5346489052646496
2026-03-31,2026-06-05,-13246000,81761000,-0.42,,16192000.0,-15923000,486000,-0.16200878169298322,,-16409000,,0.19804063061851004
