fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2020-12-31,2021-03-31,-1450,23550,,,-0.06157112526539278,
2021-12-31,2022-03-29,-81508000,213962000,-0.72,,-0.3809461493162337,
2022-12-31,2023-03-16,-157130000,144450000,-1.07,,-1.0877812391831083,
2023-12-31,2024-02-28,-115593000,40905000,-4.51,,-2.8258892555922257,
2024-12-31,2025-02-20,-72617000,-9533000,-2.71,,7.617434176020141,
2025-12-31,2026-03-05,10039000,74675000,0.24,,0.13443588885169067,
