fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2021-12-31,2023-03-29,8468396,15589319,0.24,,70033792,15849502,,0.5432178275394839,,,,4.492421509881221
2022-12-31,2023-03-29,947807,14855579,0.03,,63407887,-3357338,5256.0,0.06380141763575825,,-3362594.0,,4.268287826411882
2023-12-31,2024-04-01,-9086075,8299863,-0.25,,88056910,465868,,-1.0947259008974004,,,,10.609441384755387
2024-12-31,2025-03-26,1831940,9673271,0.05,,58024202,-1565124,,0.18938164763501406,,,,5.998405503164338
2025-12-31,2026-03-19,-27235125,-16372337,,,81186191,-1153056,15798.0,1.663484266174096,,-1168854.0,,
