fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-10-03,2011-11-10,-22086000,147070000,-1.27,,,22122000,,-0.15017338682260148,,,,
2010-10-02,2011-11-10,473000,147876000,0.03,,,12879000,,0.003198625875733723,,,,
2011-10-01,2011-11-10,-387000,148474000,-0.02,,,-2907000,,-0.0026065169659334293,,,,
2012-09-29,2012-11-01,1809000,149500000,0.1,,,13144000,,0.012100334448160536,,,,
2013-09-28,2013-10-29,11735000,161056000,0.64,,,36828000,,0.07286285515597059,,,,
2014-09-27,2014-10-24,16641000,178883000,0.89,,,29232000,,0.0930272859914022,,,,
2015-10-03,2015-10-30,21710000,200215000,0.0,,,35774000,,0.10843343405838723,,,,
2016-10-01,2016-10-28,37245000,224566000,1.95,,,54536000,,0.1658532458163747,,,,
2017-09-30,2017-10-27,22548000,223376000,1.17,,,20303000,,0.10094190960532913,,,,
2018-09-29,2018-10-26,36266000,241665000,1.88,,,53969000,,0.1500672418430472,,,,
2019-09-28,2019-10-25,5598000,246017000,0.29,,,6608000,,0.02275452509379433,,,,
2020-10-03,2020-10-29,19009000,264803000,0.98,,,56224000,,0.07178544049727534,,,,
2021-10-02,2021-10-28,66610000,302038000,3.41,,,69878000,,0.22053516444950635,,,,
2022-10-01,2022-10-27,125011000,389744000,6.37,,,5670000,,0.32075157026150497,,,,
2023-09-30,2023-10-26,32415000,381505000,1.66,,,142200000,,0.08496612102069435,,,,
2024-09-28,2024-10-24,19305000,350855000,0.99,,,58207000,,0.055022730187684374,,,,
2025-09-27,2025-10-23,41020000,371532000,2.1,,,27163000,,0.11040771723566208,,,,
