fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2014-12-31,2016-09-21,-30089,-20638,,,1.4579416610136642,
2015-12-31,2016-10-03,19153,-1485,,,-12.897643097643098,
2016-12-31,2017-03-28,-48846,39669,,,-1.231339332980413,
2017-12-31,2018-04-02,-147534,-72865,,,2.0247581143210045,
2018-12-31,2019-03-29,68206,-2659,0.01,,-25.650996615268898,
2019-12-31,2020-03-27,-477234,-219107,-0.04,,2.1780865056798735,
2020-12-31,2021-03-08,-28674556,-9350724,-1.06,,3.0665599797406062,
2021-12-31,2023-03-31,-29050822,8873227,-1.02,,-3.2739861157614922,
2022-12-31,2023-03-31,-21690469,9322134,,,-2.326770780166859,
2023-12-31,2024-03-29,-21003757,-5605326,,,3.7471071263294946,
2024-12-31,2025-07-11,-23756551,-18634849,-17.68,,1.2748453717011605,
2025-12-31,2026-04-15,-25234834,-15300828,-11.97,,1.6492463022262587,
