fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2017-12-31,2019-04-01,3032000,101363000,0.49,,754672000,10479000,2410000,0.02991229541351381,,8069000,,7.4452413602596605
2018-12-31,2019-04-01,8163000,109867000,1.27,,887521000,11030000,1639000,0.07429892506394095,,9391000,,8.078139932827874
2019-12-31,2020-03-30,10481000,120695000,1.63,,1029324000,21569000,746000,0.08683872571357554,,20823000,,8.528306889266332
2020-12-31,2021-03-29,26438000,141622000,4.27,,1578575000,-158142000,747000,0.18668003558769117,,-158889000,,11.146396746268236
2021-12-31,2022-03-16,35585000,165360000,5.73,,1548083000,165123000,5374000,0.2151971456216739,,159749000,,9.361895258829222
2022-12-31,2023-03-16,21829000,153280000,1.79,,1908948000,84671000,2907000,0.14241257828810022,,81764000,,12.453992693110647
2023-12-31,2024-03-15,13243000,158022000,1.16,,2088171000,18854000,1823000,0.08380478667527307,,17031000,,13.214432167672856
2024-12-31,2025-03-17,16346000,171522000,1.45,,2214345000,9597000,568000,0.09529972831473514,,9029000,,12.909976562773288
2025-12-31,2026-03-13,21836000,199716000,1.89,,2362279000,24298000,1732000,0.10933525606361033,,22566000,,11.828191031264396
