fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2008-12-31,2011-03-01,100211000,-137670000,1.59,,,104399000,12611000.0,-0.727907314592867,,91788000.0,,
2009-12-31,2011-03-01,98250000,-114212000,1.63,,454249000.0,112216000,11135000.0,-0.8602423563198263,,101081000.0,,
2010-12-31,2011-03-01,107441000,-58071000,1.8,,469793000.0,144935000,24368000.0,-1.850166175888137,,120567000.0,,
2011-12-31,2012-02-29,110396000,-25561000,1.85,,473250000.0,134844000,10924000.0,-4.318923359805955,,123920000.0,,
2012-12-31,2013-02-28,120687000,-548904000,2.07,,1059676000.0,161020000,15443000.0,-0.2198690481395654,,145577000.0,,
2013-12-31,2014-03-03,112601000,-464245000,1.91,,1004144000.0,152040000,31524000.0,-0.24254650023155877,,120516000.0,,
2014-12-31,2015-03-02,123160000,-428801000,2.1,,1076071000.0,183891000,20946000.0,-0.2872194794321842,,162945000.0,,
2015-12-31,2016-02-29,128029000,-395899000,2.22,,1112909000.0,159872000,27765000.0,-0.3233880358374232,,132107000.0,,
2016-12-31,2017-02-27,139371000,-311349000,2.46,,1163817000.0,152035000,25191000.0,-0.4476359326671998,,126844000.0,,
2017-12-31,2018-03-01,114893000,-212102000,,,1139709000.0,257374000,23437000.0,-0.5416874899812354,,233937000.0,,
2018-12-31,2019-02-26,216355000,-183772000,,,1322142000.0,242896000,47673000.0,-1.1773012210782927,,195223000.0,,
2019-12-31,2020-03-02,222878000,-23511000,3.98,,1410183000.0,270556000,57342000.0,-9.479732890987197,,213214000.0,,
2020-12-31,2021-02-26,75387000,-5752000,1.35,,1593085000.0,110061000,,-13.106223922114047,,,,
2021-12-31,2022-02-24,288957000,265882000,5.15,,1665942000.0,383696000,,1.086786619628256,,,,6.265719379273512
2022-12-31,2023-03-01,332152000,154660000,5.99,,1947515000.0,367061000,,2.147627052890211,,,,12.592234579076685
2023-12-31,2024-02-20,258507000,35598000,5.07,,2359201000.0,296554000,,7.261840552840047,,,,66.27341423675487
2024-12-31,2025-02-20,299665000,-45271000,6.2,,2575798000.0,319403000,,-6.619358971527026,,,,
2025-12-31,2026-02-19,369946000,181229000,7.9,,2736974000.0,270447000,,2.041317890624569,,,,15.102295990156101
