fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-03-15,4297000,149660000,,,101567000,-20104000,,0.028711746625684886,,,,0.678651610316718
2011-12-31,2012-03-15,3647000,146836000,,,103511000,-4062000,31000.0,0.024837233376011333,,-4093000.0,,0.704942929526819
2012-12-31,2013-03-18,-2179000,138326000,0.21,,108481000,-1775000,33000.0,-0.0157526423087489,,-1808000.0,,0.784241574252129
2013-12-31,2014-03-10,2067000,135152000,0.15,,117358000,1427000,10000.0,0.015293891322362968,,1417000.0,,0.8683408310642832
2014-12-31,2015-03-16,24378000,1358955000,0.25,,734866000,66806000,,0.017938783844939677,,,,0.5407581560831668
2015-12-31,2016-03-15,24392000,1296410000,,,800826000,77035000,,0.01881503536689782,,,,0.6177258737590732
2016-12-31,2017-03-16,34547000,965677000,,,1054869000,51873000,,0.03577490195997212,,,,1.0923621459349244
2017-12-31,2018-03-12,379737000,625815000,16.41,,681759000,-1145000,,0.6067879485151363,,,,1.0893938304450996
2018-12-31,2019-03-18,1121000,616438000,-0.98,,689393000,60149000,,0.0018185121618070268,,,,1.1183492906018124
2019-12-31,2020-03-16,345673000,277690000,19.74,,352556000,40985000,,1.2448161619071627,,,,1.2696027944830566
2020-12-31,2021-03-16,-15016000,277659000,-2.27,,361666000,12827000,,-0.05408072491797493,,,,1.3025545723351306
2021-12-31,2022-03-16,-850000,373204000,-1.04,,249535000,46281000,,-0.0022775747312461818,,,,0.6686289536017834
2022-12-31,2023-03-31,5918000,361660000,-1.11,,312518000,32410000,,0.016363435270696235,,,,0.864120997622076
2023-12-31,2024-03-29,-48485000,374403000,-3.33,,514431000,11997000,,-0.12949949653181198,,,,1.3740034134341872
2024-12-31,2025-03-07,-25175000,304516000,-17.21,,562492000,17026000,,-0.08267217486109105,,,,1.8471673081217408
2025-12-31,2026-03-10,-39002000,265361000,-67.08,,592938000,5788000,,-0.1469771368060868,,,,2.234457964810202
