fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2011-12-31,2014-03-17,24214000,366176000,0.33,,,,8963000,0.0661266713274491,,,,
2012-12-31,2014-03-17,77366000,122455000,1.01,,855290000.0,,16613000,0.6317912702625454,,,,6.984524927524396
2013-12-31,2014-03-17,-24621000,111330000,-0.31,,808023000.0,,11486000,-0.22115332794395043,,,,7.257908919428726
2014-12-31,2015-03-02,67532000,119573000,0.86,,770662000.0,,10898000,0.5647763291043965,,,,6.4451172087344135
2015-12-31,2016-05-26,85377000,98214000,1.11,,771888000.0,162419000.0,21022000,0.8692956197690757,,141397000.0,,7.8592461359887595
2016-12-31,2017-02-24,75036000,104676000,1.01,,777487000.0,168054000.0,18450000,0.7168405365126677,,149604000.0,,7.427557415262333
2017-12-31,2018-02-28,55054000,144112000,0.76,,754812000.0,145786000.0,11290000,0.38202231597646275,,134496000.0,,5.237676251804152
2018-12-31,2019-02-26,86270000,211459000,1.16,,711686000.0,172734000.0,13933000,0.40797506845298614,,158801000.0,,3.365598059198237
2019-12-31,2020-02-27,103469000,267187000,1.41,,740053000.0,179949000.0,23002000,0.3872531223450243,,156947000.0,,2.769794189088541
2020-12-31,2021-03-01,104436000,337741000,1.43,,730150000.0,199089000.0,17082000,0.30921919458993724,,182007000.0,,2.161863676604262
2021-12-31,2022-02-25,161130000,466212000,2.21,,674488000.0,228420000.0,25103000,0.3456152994774909,,203317000.0,,1.4467409676284608
2022-12-31,2023-02-24,239009000,471511000,3.45,,656995000.0,223361000.0,27073000,0.50690015715434,,196288000.0,,1.3933821268220679
2023-12-31,2024-02-29,79722000,594293000,1.21,,1424887000.0,224290000.0,21452000,0.13414595157607442,,202838000.0,,2.397617000368505
2024-12-31,2025-03-03,112620000,472524000,1.73,,1338350000.0,260059000.0,25384000,0.23833710033776062,,234675000.0,,2.8323429074502036
2025-12-31,2026-03-02,141590000,621606000,2.2,,1529304000.0,227007000.0,23336000,0.22778094162540258,,203671000.0,,2.4602465227169623
