fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2011-06-30,2012-09-28,1756000,58697000,,,167438000,3506000.0,121000.0,0.029916350068998416,,3385000.0,,2.8525819036748046
2012-06-30,2012-09-28,1715000,58853000,,,164096000,1443000.0,163000.0,0.029140400659269705,,1280000.0,,2.788235094217797
2013-06-30,2013-09-30,2916000,66622000,,,257440000,4728000.0,76000.0,0.04376932544805019,,4652000.0,,3.864189006634445
2014-06-30,2014-09-29,1934000,67205000,,,232450000,,309000.0,0.028777620712744586,,,,3.458820028271706
2015-06-30,2015-09-28,2069000,67313000,,,228985000,,884000.0,0.030737004739054864,,,,3.4017946013400087
2016-06-30,2016-09-28,1501000,67515000,,,224356000,,1108000.0,0.022232096571132343,,,,3.3230541361178996
2017-06-30,2017-09-28,935000,67146000,,0.0,241339000,2096000.0,124000.0,0.013924880111994758,inf,1972000.0,,3.594242397164388
2018-06-30,2018-09-28,1323000,67203000,,,251191000,1149000.0,151000.0,0.019686621132985135,,998000.0,,3.7377944437004302
2019-06-30,2019-09-30,812000,66278000,,,264493000,1002000.0,148000.0,0.012251425812486798,,854000.0,,3.9906605510124025
2020-06-30,2020-09-28,-12547000,51911000,,,269225000,1042000.0,165000.0,-0.2417021440542467,,877000.0,,5.186280364469958
2021-06-30,2021-09-28,1820000,52296000,0.22,,285767000,1581000.0,101000.0,0.03480189689459997,,1480000.0,,5.464414104329203
2022-06-30,2022-09-28,1590000,52025000,0.19,,276055000,2641000.0,,0.030562229697260933,,,,5.3061989428159535
2023-06-30,2023-09-28,933000,50711000,0.11,,298311000,1152000.0,127000.0,0.018398375105992782,,1025000.0,,5.882569856638599
2024-06-30,2024-10-03,-1721000,47997000,-0.21,,326971000,-1454000.0,66000.0,-0.03585640769214742,,-1520000.0,,6.812321603433548
2025-06-30,2025-09-30,181000,48369000,0.02,,322842000,-86000.0,149000.0,0.0037420661994252515,,-235000.0,,6.674564287043355
