fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2010-12-31,2012-02-29,146120000,1021547000,1.29,,0.14303796105318697,
2011-12-31,2012-02-29,130557000,1012877000,1.14,,0.12889719087312676,
2012-12-31,2013-02-28,168949000,1084065000,1.47,,0.15584766596098942,
2013-12-31,2014-02-28,148470000,1093422000,1.28,,0.13578471989771562,
2014-12-31,2015-02-27,192610000,1112800000,1.66,,0.17308590941768512,
2015-12-31,2016-02-24,216869000,1099708000,1.87,,0.1972059855889018,
2016-12-31,2017-02-23,255091000,1261818000,2.19,,0.202161484461309,
2017-12-31,2018-02-23,264180000,1393795000,2.26,,0.18954006866146025,
2018-12-31,2019-02-28,213827000,1443738000,1.83,,0.1481065124004494,
2019-12-31,2020-02-21,191386000,1435814000,1.63,,0.1332944239295619,
2020-12-31,2021-02-26,-616828000,787973000,-5.25,,-0.782803471692558,
2021-12-31,2022-02-25,-422783000,322904000,-3.55,,-1.3093148428015757,
