fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2020-12-31,2023-02-24,43000000,1068000000,0.37,,,25000000,47000000,0.040262172284644196,,-22000000,,
2021-12-31,2023-02-24,150000000,1070000000,1.3,,,155000000,39000000,0.14018691588785046,,116000000,,
2022-12-31,2023-02-24,92000000,587000000,0.79,,,310000000,57000000,0.1567291311754685,,253000000,,
2023-12-31,2024-02-13,4000000,594000000,0.03,,,89000000,64000000,0.006734006734006734,,25000000,,
2024-12-31,2025-02-27,-290000000,1612000000,-2.17,,,-12000000,45000000,-0.17990074441687345,,-57000000,,
2025-12-31,2026-02-09,-100000000,1541000000,-0.59,,,51000000,59000000,-0.06489292667099286,,-8000000,,
