fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2011-03-11,14034000,117181000,1.44,,0.11976344287896502,
2009-12-31,2011-03-11,13042000,147938000,1.22,,0.088158552907299,
2010-12-31,2011-03-11,12116000,149848000,1.1,0.0,0.08085526667022583,inf
2011-12-31,2012-03-12,12364000,150858000,1.14,,0.0819578676636307,
2011-03-31,2013-03-08,3143000,151544000,0.29,,0.020739851132344403,
2011-06-30,2013-03-08,3193000,156210000,0.29,,0.0204404327507842,
2011-09-30,2013-03-08,3006000,150538000,0.27,,0.01996838007679124,
2012-03-31,2013-03-08,2913000,151593000,0.28,,0.019215926856780988,
2012-06-30,2013-03-08,3323000,153405000,0.32,,0.021661614680095174,
2012-09-30,2013-03-08,3223000,156637000,0.31,,0.02057623677675134,
2012-12-31,2013-03-08,12688000,156323000,1.22,,0.08116527958137958,
2013-12-31,2014-03-14,12965000,146098000,1.2,,0.08874180344700133,
2013-03-31,2015-03-13,2856000,163671000,0.27,,0.01744963982623678,
2013-06-30,2015-03-13,3242000,145972000,0.29,,0.0222097388540268,
2013-09-30,2015-03-13,3365000,146653000,0.31,,0.022945319904809313,
2014-03-31,2015-03-13,3428000,152416000,0.32,,0.022491077052277975,
2014-06-30,2015-03-13,3747000,157449000,0.35,,0.0237981822685441,
2014-09-30,2015-03-13,4108000,159190000,0.38,,0.02580564105785539,
2014-12-31,2015-03-13,14709000,161554000,1.37,,0.09104695643561905,
2015-03-31,2016-03-11,4175000,163516000,0.39,,0.025532669585850924,
2015-06-30,2016-03-11,4074000,163809000,0.38,,0.024870428364741865,
2015-09-30,2016-03-11,4188000,167141000,0.39,,0.02505668866406208,
2015-12-31,2016-03-11,16206000,167498000,1.51,,0.09675339407037696,
2016-03-31,2017-03-10,4503000,171544000,0.42,,0.026249825117754047,
2016-06-30,2017-03-10,4624000,174788000,0.43,,0.026454905371078107,
2016-09-30,2017-03-10,4562000,175994000,0.42,,0.025921338227439573,
2016-12-31,2017-03-10,18009000,172521000,1.66,,0.1043872919818457,
2017-03-31,2018-03-14,4637000,174910000,0.43,,0.026510776971013665,
2017-06-30,2018-03-14,4883000,177537000,0.45,,0.027504125900516513,
2017-09-30,2018-03-14,4982000,179882000,0.46,,0.02769593400117855,
2017-12-31,2018-03-14,19588000,181321000,1.81,,0.10802940641183316,
2018-03-31,2019-03-08,5506000,181372000,0.51,,0.0303574972983702,
2018-06-30,2019-03-08,5734000,183304000,0.53,,0.031281368655348495,
2018-09-30,2019-03-08,5933000,184661000,0.55,,0.032129144757149584,
2018-12-31,2019-03-08,23536000,191542000,2.17,,0.122876444852826,
2019-03-31,2020-03-06,6156000,197787000,0.57,,0.031124391390738523,
2019-06-30,2020-03-06,6395000,204593000,0.59,,0.031257178886863184,
2019-09-30,2020-03-06,6288000,208489000,0.58,,0.030159864549208833,
2019-12-31,2020-03-06,25525000,212508000,2.34,,0.12011312515293542,
2020-03-31,2021-03-05,6495000,215257000,0.6,,0.03017323478446694,
2020-06-30,2021-03-05,6569000,216584000,0.6,,0.030330033612824586,
2020-09-30,2021-03-05,7095000,219440000,0.65,,0.03233230040102078,
2020-12-31,2021-03-05,27129000,223726000,2.48,,0.12125993402644306,
2021-03-31,2022-03-11,8922000,228184000,0.81,,0.03910002454159801,
2021-06-30,2022-03-11,8787000,234155000,0.8,,0.03752642480408277,
2021-09-30,2022-03-11,9014000,238737000,0.82,,0.03775702970214085,
2021-12-31,2022-03-11,36269000,245657000,3.3,,0.14764081626006995,
2022-03-31,2023-03-10,9705000,233646000,0.88,,0.041537197298477185,
2022-06-30,2023-03-10,9997000,227685000,0.91,,0.04390715242550014,
2022-09-30,2023-03-10,10091000,219917000,0.91,,0.0458854931633298,
2022-12-31,2023-03-10,38990000,228923000,3.53,,0.1703192776610476,
2023-03-31,2024-03-08,7971000,228461000,0.72,,0.034889981222177964,
2023-06-30,2024-03-08,7394000,232003000,0.67,,0.031870277539514574,
2023-09-30,2024-03-08,7474000,226665000,0.67,,0.0329737718659696,
2023-12-31,2024-03-08,29518000,243079000,2.66,,0.12143377255953826,
2024-03-31,2025-03-07,6021000,242624000,0.54,,0.024816176470588234,
2024-06-30,2025-03-07,6171000,244668000,0.55,,0.025221933395458335,
2024-09-30,2025-03-07,7571000,256783000,0.68,,0.029484039052429484,
2024-12-31,2025-03-07,27045000,252493000,2.43,,0.10711188032935566,
2025-03-31,2026-03-06,7077000,259681000,0.63,,0.027252667696134873,
2025-06-30,2026-03-06,8063000,265492000,0.72,,0.03037002998207102,
2025-09-30,2026-03-06,9082000,274566000,0.81,,0.033077657102481735,
2025-12-31,2026-03-06,34394000,283143000,3.07,,0.1214721889645868,
