fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2023-12-31,2025-03-17,-68255000,-135584000,-20.05,,149668000,-91409000,9814000,0.5034148572102903,,-101223000,,
2024-12-31,2025-03-17,-78058000,234857000,-2.36,,89742000,-109073000,3114000,-0.33236394912648975,,-112187000,,0.3821133711151892
2025-12-31,2026-03-05,-87868000,158596000,-2.36,,62507000,-88892000,574000,-0.5540366717950012,,-89466000,,0.3941272163232364
