fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2022-09-30,2022-11-18,566021000,-625733000,6.15,,,812521000,811826000,-0.9045727171173648,,695000,,
2023-09-30,2023-11-17,476866000,-55060000,5.17,,,1237075000,1009868000,-8.66084271703596,,227207000,,
2024-09-30,2024-11-22,77513000,-15476000,0.84,,,1065961000,931236000,-5.008593951925562,,134725000,,
