fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2023-12-31,2026-02-20,1273441000,609556000,26.62,,2602063000,17345000,129632000,2.0891288085098005,,-112287000,,4.268784164211327
2024-12-31,2026-02-20,-204074000,222848000,-4.28,,2950254000,-8645000,194998000,-0.9157542360712234,,-203643000,,13.238862363584147
2025-12-31,2026-02-20,-182174000,-63848000,-3.8,,3163632000,-10579000,187569000,2.8532452073674976,,-198148000,,
