fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2014-03-31,2015-06-10,-3118000,14629000,,,,,0.0,-0.2131382869642491,,,,
2015-03-31,2015-06-10,-6691000,10045000,,,,,156000.0,-0.6661025385764062,,,,
2014-12-31,2016-03-10,-24144000,-78794000,,,44772000.0,,285000.0,0.3064192705028302,,,,
2015-12-31,2016-03-10,-26167000,32606000,,,12267000.0,,266000.0,-0.8025210084033614,,,,0.37621910077899773
2016-12-31,2017-03-10,-27843000,8761000,,,7902000.0,,455000.0,-3.1780618650838943,,,,0.9019518319826504
2017-12-31,2018-03-13,-18056000,10137000,,,5841000.0,-14477000.0,74000.0,-1.7811975929762258,,-14551000.0,,0.5762059781000296
2018-12-31,2019-02-19,-20563000,11844000,,,2879000.0,-16761000.0,19000.0,-1.7361533265788585,,-16780000.0,,0.24307666328942926
2019-12-31,2020-03-26,-20596000,11019000,,,25079000.0,3230000.0,58000.0,-1.8691351302296033,,3172000.0,,2.275977856429803
2020-12-31,2021-03-23,-19308000,23139000,,,15030000.0,-12483000.0,281000.0,-0.8344353688577726,,-12764000.0,,0.6495527032283158
2021-12-31,2022-03-29,-20171000,47449000,,,11368000.0,-19727000.0,144000.0,-0.4251090644692196,,-19871000.0,,0.23958355286728908
2022-12-31,2023-03-30,-18836000,31109000,-5.46,,9844000.0,-19356000.0,86000.0,-0.6054839435533126,,-19442000.0,,0.316435758140731
2023-12-31,2024-03-28,-14121000,17995000,-3.87,,15963000.0,-15985000.0,676000.0,-0.7847179772158933,,-16661000.0,,0.8870797443734371
2024-12-31,2025-03-21,-9559000,8947000,-2.62,,996000.0,-10716000.0,398000.0,-1.0684028165865653,,-11114000.0,,0.11132223091539063
2025-12-31,2026-02-26,-5162000,3810000,-1.41,,329000.0,-5433000.0,,-1.3548556430446195,,,,0.08635170603674541
