fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2008-12-31,2010-02-26,1362000000,20988000000,1.07,,,3328000000,4386000000,0.06489422527158376,,-1058000000,,
2009-12-31,2010-02-26,1075000000,21750000000,0.83,,,3463000000,4296000000,0.04942528735632184,,-833000000,,
2010-12-31,2011-02-25,1320000000,22522000000,1.0,,,4511000000,4803000000,0.0586093597371459,,-292000000,,
2011-12-31,2012-02-28,1706000000,22772000000,1.28,,,3672000000,4363000000,0.07491656420165115,,-691000000,,
2012-12-31,2013-03-01,1768000000,40863000000,3.07,,,5244000000,5501000000,0.04326652472897242,,-257000000,,
2013-12-31,2014-02-28,2665000000,41330000000,3.76,,,6382000000,5526000000,0.0644810065327849,,856000000,,
2014-12-31,2015-03-02,1883000000,40875000000,2.66,,,6586000000,5384000000,0.04606727828746177,,1202000000,,
2015-12-31,2016-02-25,2816000000,39727000000,4.05,,,6676000000,6766000000,0.07088378181085911,,-90000000,,
2016-12-31,2017-02-24,2152000000,41033000000,3.11,,,6798000000,7901000000,0.05244559257183243,,-1103000000,,
2017-12-31,2018-02-21,3059000000,41739000000,4.36,,,6634000000,8052000000,0.07328877069407509,,-1418000000,,
2018-12-31,2019-02-28,2666000000,43817000000,3.76,,,7186000000,9389000000,0.06084396467124632,,-2203000000,,
2019-12-31,2020-02-20,3748000000,46822000000,5.06,,,8209000000,11122000000,0.08004784075861775,,-2913000000,,
2020-12-31,2021-02-25,1377000000,47964000000,1.72,,,8856000000,9907000000,0.028709031773830374,,-1051000000,,
2021-12-31,2022-02-24,3908000000,49296000000,4.94,,,8290000000,9715000000,0.07927620902304447,,-1425000000,,
2022-12-31,2023-02-27,2550000000,49322000000,3.17,,,5927000000,11367000000,0.051701066461214064,,-5440000000,,
2023-12-31,2024-02-23,2841000000,49112000000,3.54,,,9878000000,12604000000,0.0578473692783841,,-2726000000,,
2024-12-31,2025-02-27,4524000000,50127000000,5.71,,,12328000000,12280000000,0.09025076306182298,,48000000,,
2025-12-31,2026-02-26,4968000000,51842000000,6.31,,,12330000000,14024000000,0.09582963620230701,,-1694000000,,
