fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2010-02-17,293673000,2761076000,,,0.1063617951841963,
2009-12-31,2010-02-17,-123274000,2571647000,,,-0.04793581700754419,
2010-12-31,2011-02-23,240659000,2692802000,1.27,,0.08937122001543374,
2011-12-31,2012-02-24,213026000,2775567000,1.12,,0.07675044414348492,
2012-12-31,2013-02-28,-754000,2648248000,-0.01,,-0.00028471653712190096,
2013-12-31,2014-02-21,91450000,2823164000,1.47,,0.032392733826302686,
2014-12-31,2015-02-20,84256000,3134041000,1.55,,0.02688414095412281,
2015-12-31,2016-02-19,52534000,2396505000,-3.2,,0.02192108925289119,
2016-12-31,2017-02-24,65731000,2316244000,0.33,,0.02837827102844087,
2017-12-31,2018-02-23,115312000,2429043000,1.43,,0.047472193781666276,
2018-12-31,2019-02-22,78828000,2566775000,1.39,,0.030710911552434474,
2019-12-31,2020-02-21,335453000,2847246000,1.69,,0.11781665511164122,
2020-12-31,2021-02-19,390205000,3079105000,1.95,,0.12672675988639556,
2021-12-31,2022-02-23,378131000,3382874000,1.87,,0.11177803252500684,
2022-12-31,2023-02-24,367489000,3587129000,1.81,,0.10244655266091629,
2023-12-31,2024-02-22,414707000,2905233000,2.03,,0.14274483320270698,
2024-12-31,2025-02-20,281108000,2690574000,1.37,,0.10447882124780809,
2025-12-31,2026-02-20,190395000,2772917000,0.93,,0.06866235087454836,
