fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2011-02-25,105088000,996289000,2.46,,0.10547943418024289,
2010-12-31,2011-02-25,115477000,1148594000,2.5,,0.10053770087602756,
2011-12-31,2012-02-22,196251000,1345910000,3.96,43461030.0,0.14581287010275576,30.968203008534314
2012-12-31,2013-03-01,201777000,1553691000,3.95,,0.12986945280625298,
2013-12-31,2014-02-21,276430000,1764791000,5.25,,0.15663611158488455,
2014-12-31,2015-02-24,275906000,1928165000,5.18,,0.14309252579525092,
2015-12-31,2016-02-22,210687000,1776672000,4.18,,0.11858519749284055,
2016-12-31,2017-02-22,101588000,2013281000,2.1,,0.05045892749198944,
2017-12-31,2018-02-22,163460000,2119739000,3.38,,0.07711326724658082,
2018-12-31,2019-02-27,227343000,2135310000,4.82,,0.10646838164013656,
2019-12-31,2020-02-24,223426000,2265483000,5.14,,0.09862179499912381,
2020-12-31,2021-03-01,100560000,3343722000,1.51,,0.03007427052847097,
2021-12-31,2022-02-25,465382000,3782524000,7.84,,0.123034777836175,
2022-12-31,2023-02-21,860471000,4454234000,15.33,,0.19318046604646275,
2023-12-31,2024-02-20,765500000,5037100000,13.54,,0.15197236505131922,
2024-12-31,2025-02-14,717600000,4970700000,13.05,,0.14436598467016717,
2025-12-31,2026-02-13,640200000,5031600000,13.05,,0.12723586930598615,
