fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2011-12-31,2012-03-27,-12913365,-1711858,,,3150579.0,-4966596.0,28766.0,7.54347907361475,,-4995362.0,,
2012-12-31,2013-03-12,-35120235,-1433128,,,7251223.0,-12737326.0,66405.0,24.506000161883655,,-12803731.0,,
2013-12-31,2014-03-05,-28419313,54698407,,,7317986.0,-20768069.0,40790.0,-0.5195638147195036,,-20808859.0,,0.13378791817465543
2014-12-31,2015-03-12,-54217210,48389107,,,,-45520996.0,30962.0,-1.120442458258219,,-45551958.0,,
2015-12-31,2016-02-26,-85077024,63063146,,,,-79044119.0,165257.0,-1.349076749199921,,-79209376.0,,
2016-12-31,2017-02-28,-89875459,127489421,,,,-69142333.0,396154.0,-0.7049640534487955,,-69538487.0,,
2017-12-31,2018-02-23,-76925380,129908715,,,13321195.0,-76155614.0,61817.0,-0.5921494951281752,,-76217431.0,,0.10254273548930108
2018-12-31,2019-02-27,-132617160,97524121,,,114459803.0,-106811781.0,217040.0,-1.359839582660786,,-107028821.0,,1.1736563408759153
2019-12-31,2020-02-24,-176144999,9201120,,,256784517.0,-165697595.0,2450285.0,-19.143864986001706,,-168147880.0,,27.907963052324064
2020-12-31,2021-03-04,-183524137,-124001551,,,305611204.0,-159470335.0,207073.0,1.4800148507819875,,-159677408.0,,
2021-12-31,2022-03-23,-172415000,-93621000,-21.66,,263093000.0,-142693000.0,34000.0,1.841627412653144,,-142727000.0,,
2022-12-31,2023-04-07,111997000,35143000,11.96,,55315000.0,,,3.1868935492132144,,,,1.5739976666761517
2023-12-31,2024-03-29,-10278000,29287000,-0.98,,14022000.0,,,-0.3509406904087138,,,,0.4787789804350053
2024-12-31,2025-03-27,-2181000,27370000,-0.19,,11452000.0,,,-0.07968578735842163,,,,0.4184143222506394
2025-12-31,2026-03-30,-569000,26876000,-0.05,,10780000.0,,,-0.021171305253758,,,,0.40110135436820954
