fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-05-31,2010-07-22,978400000,4720900000,2.15,,0.20724861784829163,
2010-05-30,2010-07-22,725800000,4923900000,1.62,,0.14740348098052358,
2011-05-29,2011-07-19,817000000,4701500000,1.88,,0.17377432734233755,
2012-05-27,2012-07-20,467900000,4439500000,1.12,,0.10539475166122311,
2013-05-26,2013-07-19,773900000,5264400000,1.85,,0.14700630651166324,
2014-05-25,2014-07-16,303100000,5258500000,0.7,,0.05764001141009794,
2015-05-31,2015-07-17,-252600000,4526000000,-0.6,,-0.05581087052585064,
2016-05-29,2016-07-15,-677000000,3713600000,-1.56,,-0.18230288668677294,
2017-05-28,2017-07-21,639300000,3990800000,1.46,,0.16019344492332366,
2018-05-27,2018-07-20,808400000,3676200000,1.98,,0.21990098471247485,
2019-05-26,2019-07-19,678300000,7384600000,1.52,,0.09185331636107576,
2020-05-31,2020-07-24,840100000,7876100000,1.72,,0.10666446591587207,
2021-05-30,2021-07-23,1298800000,8551800000,2.66,,0.1518744591781847,
2022-05-29,2022-07-21,888200000,8787700000,1.84,,0.1010730907973645,
2023-05-28,2023-07-13,683600000,8736800000,1.42,,0.07824375057229191,
2024-05-26,2024-07-11,347200000,8440400000,0.72,,0.041135491208947446,
2025-05-25,2025-07-10,1152400000,8932700000,2.4,,0.1290091461708106,
