fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-03-30,-1137000,2724000,-0.37,,,-939000,141000,-0.41740088105726875,,-1080000,,
2011-12-31,2012-03-30,-649000,2064000,-0.21,,,3353000,121000,-0.31443798449612403,,3232000,,
2012-12-31,2013-04-01,-3032000,2160000,-0.6,,,2809000,904000,-1.4037037037037037,,1905000,,
2013-12-31,2014-03-27,-1662000,4217000,-0.29,,,2025000,383000,-0.39411904197296654,,1642000,,
2014-12-31,2015-03-27,-262000,4471000,-0.04,,,2706000,807000,-0.058599865801834045,,1899000,,
2015-12-31,2016-03-30,-1757000,3718000,-0.28,,30099000.0,3355000,1406000,-0.4725658956428187,,1949000,,8.095481441635288
2016-12-31,2017-03-20,-972000,18246000,-0.15,,67577000.0,-2012000,436000,-0.05327195001644196,,-2448000,,3.703661076400307
2017-12-31,2018-03-16,-5722000,63774000,-0.53,,139537000.0,-36000,1400000,-0.08972308464264434,,-1436000,,2.187991971649889
2018-12-31,2019-03-19,-7548000,102518000,-0.54,,258582000.0,-7129000,1898000,-0.07362609492967088,,-9027000,,2.522308277570768
2019-12-31,2020-03-16,30001000,137579000,1.93,,197465000.0,-450000,1017000,0.2180638033420798,,-1467000,,1.4352844547496348
2020-12-31,2021-03-11,-16311000,145653000,-1.03,,369770000.0,-1707000,857000,-0.11198533500854771,,-2564000,,2.538705004359677
2021-12-31,2022-03-14,3193000,158240000,0.16,,275005000.0,1378000,133000,0.020178210313447926,,1245000,,1.7378981294236602
2022-12-31,2023-02-27,-14466000,145066000,-0.72,,274842000.0,13674000,2318000,-0.09972012739029132,,11356000,,1.8945996994471481
2023-12-31,2024-02-26,-9214000,191655000,-0.42,,252213000.0,18900000,1585000,-0.04807596984164254,,17315000,,1.315974015809658
2024-12-31,2025-03-06,-11773000,197315000,-0.45,,239323000.0,9388000,692000,-0.059666016268403316,,8696000,,1.2128981577680358
2025-12-31,2026-02-26,-13126000,197796000,-0.48,,333623000.0,22218000,787000,-0.0663613015430039,,21431000,,1.6867024611215595
