fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2012-07-28,2014-10-01,91342000,978716000,1.86,,515230000,,31492000,0.09332840170182156,,,,0.5264346347663673
2013-08-03,2014-10-01,107854000,1099146000,2.18,,630762000,,66554000,0.09812527180192622,,,,0.5738655283283567
2014-08-02,2014-10-01,125482000,1243364000,0.67,,1053869000,,147303000,0.10092137137636284,,,,0.8475949118681255
2015-08-01,2015-09-30,138734000,1385533000,0.72,,1164657000,,129134000,0.10013041912390394,,,,0.8405840929086495
2016-07-30,2016-09-28,125766000,1519504000,0.69,,1332651000,,41375000,0.08276779791300319,,,,0.8770302677715887
2017-07-29,2017-09-26,130155000,1681921000,0.76,,1204642000,273331000.0,56112000,0.07738472853362316,,217219000.0,,0.7162298348138825
2018-07-28,2018-09-24,165670000,1845955000,0.64,,1118517000,109038000.0,44608000,0.08974758322927699,,64430000.0,,0.6059286385637787
2019-08-03,2019-10-01,-284990000,1513671000,-5.56,,5670031000,284530000.0,207817000,-0.18827737335259775,,76713000.0,,3.745880709876849
2020-08-01,2020-09-29,-274140000,1144745000,-5.1,,6444714000,456536000.0,172568000,-0.23947691407256638,,283968000.0,,5.629824982856444
2021-07-31,2021-09-28,149000000,1515000000,2.48,,6011000000,614000000.0,310000000,0.09834983498349835,,304000000.0,,3.9676567656765678
2022-07-30,2022-09-27,248000000,1791000000,4.07,,5836000000,331000000.0,251000000,0.13847012841987716,,80000000.0,,3.2585147962032384
2023-07-29,2023-09-26,24000000,1743000000,0.4,,5650000000,624000000.0,323000000,0.013769363166953529,,301000000.0,,3.2415375788869767
2024-08-03,2024-10-01,-112000000,1641000000,-1.89,,5887000000,253000000.0,345000000,-0.06825106642291286,,-92000000.0,,3.587446678854357
2025-08-02,2025-10-01,-118000000,1551000000,-1.95,,6041000000,470000000.0,231000000,-0.07607994842037395,,239000000.0,,3.8949065119277884
